compound_id,source_name,formula,ion_mode,charge,exact_mass,formula_score,best_path_score,path_count,mechanism_count,source_fragment_count,generation_types,best_node_id,representative_path,all_node_ids,diagnostic_tag,formula_score_original
PEI,Polyetherimide (Ultem),C29H19O6,negative,-1,463.1181633297901,0.3303,0.408,18,1,18,recombination,node_5432,node_0005 + node_0121 | single_dehydrogenative_recombination | deprotonation,node_5432;node_5860;node_5904;node_6384;node_6812;node_6856;node_9348;node_9372;node_10812;node_10828;node_11300;node_11324;node_13306;node_14478;node_14566;node_15730;node_16726;node_16814,structural_candidate_only,0.5780000000000001
PEI,Polyetherimide (Ultem),C30H15O7,negative,-1,487.08177782044,0.3303,0.408,24,1,24,recombination,node_5972,node_0009 + node_0079 | single_dehydrogenative_recombination | deprotonation,node_5972;node_5984;node_5996;node_6008;node_6924;node_6936;node_6948;node_6960;node_7384;node_7408;node_7876;node_7900;node_8368;node_8392;node_8860;node_8884;node_14774;node_14798;node_14822;node_14846;node_16958;node_16982;node_17006;node_17030,structural_candidate_only,0.5780000000000001
PEI,Polyetherimide (Ultem),C32H25O4,negative,-1,473.17528428403,0.3303,0.408,18,1,18,recombination,node_5252,node_0004 + node_0113 | single_dehydrogenative_recombination | deprotonation,node_5252;node_5568;node_5576;node_6204;node_6520;node_6528;node_9668;node_9692;node_9996;node_10020;node_10152;node_10176;node_12814;node_13698;node_13714;node_15310;node_16050;node_16066,structural_candidate_only,0.5780000000000001
PEI,Polyetherimide (Ultem),C32H25O5,negative,-1,489.1701989036,0.3303,0.408,36,1,36,recombination,node_5256,node_0004 + node_0115 | single_dehydrogenative_recombination | deprotonation,node_5256;node_5264;node_5572;node_5588;node_5868;node_5876;node_6208;node_6216;node_6524;node_6540;node_6820;node_6828;node_9676;node_9700;node_9832;node_9856;node_10004;node_10028;node_10316;node_10340;node_10488;node_10512;node_10644;node_10668;node_12822;node_12838;node_13706;node_13738;node_14494;node_14510;node_15318;node_15334;node_16058;node_16090;node_16742;node_16758,structural_candidate_only,0.5780000000000001
PEI,Polyetherimide (Ultem),C39H22O10,positive,1,650.12129690476,0.3303,0.407975740619048,12,1,12,recombination,node_14951,node_0059 + node_0123 | dehydrogenative_coupling | protonation,node_6057;node_6069;node_7009;node_7021;node_10973;node_10997;node_11465;node_11489;node_14951;node_14975;node_17135;node_17159,structural_candidate_only,0.577975740619048
PEI,Polyetherimide (Ultem),C39H22O10,negative,-1,650.12129690476,0.3303,0.407975740619048,16,1,16,recombination,node_14956,node_0059 + node_0124 | h_transfer_recombination | deprotonation,node_6058;node_6070;node_7010;node_7022;node_10974;node_10998;node_11466;node_11490;node_14956;node_14980;node_15104;node_15116;node_17140;node_17164;node_17264;node_17276,structural_candidate_only,0.577975740619048
PEI,Polyetherimide (Ultem),C37H16O12,positive,1,652.06417595052,0.3301,0.407587164809896,6,1,6,recombination,node_13983,node_0055 + node_0075 | dehydrogenative_coupling | protonation,node_5653;node_6605;node_7045;node_7069;node_13983;node_16279,structural_candidate_only,0.577587164809896
PEI,Polyetherimide (Ultem),C37H16O12,negative,-1,652.06417595052,0.3301,0.407587164809896,8,1,8,recombination,node_13988,node_0055 + node_0076 | h_transfer_recombination | deprotonation,node_5654;node_6606;node_7046;node_7070;node_13988;node_14220;node_16284;node_16500,structural_candidate_only,0.577587164809896
PEI,Polyetherimide (Ultem),C44H22O12,negative,-1,742.1111261439,0.33,0.40757777477122,12,1,12,recombination,node_4804,node_0002 + node_0051 | single_dehydrogenative_recombination | deprotonation,node_4804;node_4828;node_4968;node_4992;node_5288;node_5292;node_6240;node_6244;node_11618;node_11666;node_12102;node_12150,structural_candidate_only,0.5775777747712201
PEI,Polyetherimide (Ultem),C39H24O10,positive,1,652.13694696922,0.33,0.407572610606156,8,1,8,recombination,node_14955,node_0059 + node_0124 | h_transfer_recombination | protonation,node_14955;node_14979;node_15103;node_15115;node_17139;node_17163;node_17263;node_17275,structural_candidate_only,0.5775726106061561
