formula,counts,exact_mass,ion_mode,charge,source_compound_id,source_name,generation_type,path,broken_bonds,h_shift,adduct,neutral_losses,fragment_atom_indices,score
C29H20ClO12,"{'O': 12, 'C': 29, 'H': 20, 'Cl': 1}",595.06432876144,negative,-1,PET,Polyethylene Terephthalate,adduct,break 2 bond(s) + 2×repeat | H shift -2 | Cl | ; | break 2 bond(s) + 2×repeat | H shift -2 | Cl,2,-2,Cl,,"[0, 1, 2, 6, 7, 8, 9, 10, 11, 12, 13, 16, 17, 23, 24, 25, 26, 30, 31]",0.06999999999999998
C29H20KO11,"{'O': 11, 'C': 29, 'H': 20, 'K': 1}",583.06426794627,positive,1,PET,Polyethylene Terephthalate,adduct,break 2 bond(s) + 2×repeat | H shift -2 | K | ; | break 2 bond(s) + 2×repeat | H shift -2 | K,2,-2,K,,"[0, 1, 6, 7, 8, 9, 10, 11, 12, 13, 16, 17, 23, 24, 25, 26, 30, 31]",0.06999999999999998
C29H20KO12,"{'O': 12, 'C': 29, 'H': 20, 'K': 1}",599.05918256584,positive,1,PET,Polyethylene Terephthalate,adduct,break 2 bond(s) + 2×repeat | H shift -2 | K | ; | break 2 bond(s) + 2×repeat | H shift -2 | K,2,-2,K,,"[0, 1, 2, 6, 7, 8, 9, 10, 11, 12, 13, 16, 17, 23, 24, 25, 26, 30, 31]",0.06999999999999998
C29H20NaO11,"{'O': 11, 'C': 29, 'H': 20, 'Na': 1}",567.09033074187,positive,1,PET,Polyethylene Terephthalate,adduct,break 2 bond(s) + 2×repeat | H shift -2 | Na | ; | break 2 bond(s) + 2×repeat | H shift -2 | Na,2,-2,Na,,"[0, 1, 6, 7, 8, 9, 10, 11, 12, 13, 16, 17, 23, 24, 25, 26, 30, 31]",0.06999999999999998
C29H20NaO12,"{'O': 12, 'C': 29, 'H': 20, 'Na': 1}",583.08524536144,positive,1,PET,Polyethylene Terephthalate,adduct,break 2 bond(s) + 2×repeat | H shift -2 | Na | ; | break 2 bond(s) + 2×repeat | H shift -2 | Na,2,-2,Na,,"[0, 1, 2, 6, 7, 8, 9, 10, 11, 12, 13, 16, 17, 23, 24, 25, 26, 30, 31]",0.06999999999999998
C29H20O13,"{'O': 13, 'C': 29, 'H': 20}",576.09039069901,negative,-1,PET,Polyethylene Terephthalate,adduct,break 2 bond(s) + 2×repeat | H shift -2 | O | ; | break 2 bond(s) + 2×repeat | H shift -2 | O,2,-2,O,,"[0, 1, 2, 6, 7, 8, 9, 10, 11, 12, 13, 16, 17, 23, 24, 25, 26, 30, 31]",0.06999999999999998
C29H22ClO10,"{'O': 10, 'C': 29, 'H': 22, 'Cl': 1}",565.0901495867599,negative,-1,PET,Polyethylene Terephthalate,adduct,break 2 bond(s) + 2×repeat | H shift -2 | Cl | ; | break 2 bond(s) + 2×repeat | H shift -2 | Cl,2,-2,Cl,,"[0, 1, 2, 3, 4, 6, 7, 8, 9, 16, 17, 18, 19, 20, 21, 23, 24, 30, 31]",0.06999999999999998
C29H22KO10,"{'O': 10, 'C': 29, 'H': 22, 'K': 1}",569.08500339116,positive,1,PET,Polyethylene Terephthalate,adduct,break 2 bond(s) + 2×repeat | H shift -2 | K | ; | break 2 bond(s) + 2×repeat | H shift -2 | K,2,-2,K,,"[0, 1, 2, 3, 4, 6, 7, 8, 9, 16, 17, 18, 19, 20, 21, 23, 24, 30, 31]",0.06999999999999998
C29H22NaO10,"{'O': 10, 'C': 29, 'H': 22, 'Na': 1}",553.11106618676,positive,1,PET,Polyethylene Terephthalate,adduct,break 2 bond(s) + 2×repeat | H shift -2 | Na | ; | break 2 bond(s) + 2×repeat | H shift -2 | Na,2,-2,Na,,"[0, 1, 2, 3, 4, 6, 7, 8, 9, 16, 17, 18, 19, 20, 21, 23, 24, 30, 31]",0.06999999999999998
C29H24ClO12,"{'O': 12, 'C': 29, 'H': 24, 'Cl': 1}",599.09562889036,negative,-1,PET,Polyethylene Terephthalate,adduct,break 2 bond(s) + 2×repeat | H shift +2 | Cl | ; | break 2 bond(s) + 2×repeat | H shift +2 | Cl,2,2,Cl,,"[0, 1, 2, 6, 7, 8, 9, 10, 11, 12, 13, 16, 17, 23, 24, 25, 26, 30, 31]",0.06999999999999998
C29H24KO12,"{'O': 12, 'C': 29, 'H': 24, 'K': 1}",603.09048269476,positive,1,PET,Polyethylene Terephthalate,adduct,break 2 bond(s) + 2×repeat | H shift +2 | K | ; | break 2 bond(s) + 2×repeat | H shift +2 | K,2,2,K,,"[0, 1, 2, 6, 7, 8, 9, 10, 11, 12, 13, 16, 17, 23, 24, 25, 26, 30, 31]",0.06999999999999998
C29H24NaO12,"{'O': 12, 'C': 29, 'H': 24, 'Na': 1}",587.1165454903601,positive,1,PET,Polyethylene Terephthalate,adduct,break 2 bond(s) + 2×repeat | H shift +2 | Na | ; | break 2 bond(s) + 2×repeat | H shift +2 | Na,2,2,Na,,"[0, 1, 2, 6, 7, 8, 9, 10, 11, 12, 13, 16, 17, 23, 24, 25, 26, 30, 31]",0.06999999999999998
C29H25O13,"{'O': 13, 'C': 29, 'H': 25}",581.12951586016,negative,-1,PET,Polyethylene Terephthalate,adduct,break 2 bond(s) + 2×repeat | H shift +2 | OH | ; | break 2 bond(s) + 2×repeat | H shift +2 | OH,2,2,OH,,"[0, 1, 2, 6, 7, 8, 9, 10, 11, 12, 13, 16, 17, 23, 24, 25, 26, 30, 31]",0.06999999999999998
C29H26ClO10,"{'O': 10, 'C': 29, 'H': 26, 'Cl': 1}",569.12144971568,negative,-1,PET,Polyethylene Terephthalate,adduct,break 2 bond(s) + 2×repeat | H shift +2 | Cl | ; | break 2 bond(s) + 2×repeat | H shift +2 | Cl,2,2,Cl,,"[0, 1, 2, 3, 4, 6, 7, 8, 9, 16, 17, 18, 19, 20, 21, 23, 24, 30, 31]",0.06999999999999998
C29H26KO10,"{'O': 10, 'C': 29, 'H': 26, 'K': 1}",573.11630352008,positive,1,PET,Polyethylene Terephthalate,adduct,break 2 bond(s) + 2×repeat | H shift +2 | K | ; | break 2 bond(s) + 2×repeat | H shift +2 | K,2,2,K,,"[0, 1, 2, 3, 4, 6, 7, 8, 9, 16, 17, 18, 19, 20, 21, 23, 24, 30, 31]",0.06999999999999998
C29H26NaO10,"{'O': 10, 'C': 29, 'H': 26, 'Na': 1}",557.14236631568,positive,1,PET,Polyethylene Terephthalate,adduct,break 2 bond(s) + 2×repeat | H shift +2 | Na | ; | break 2 bond(s) + 2×repeat | H shift +2 | Na,2,2,Na,,"[0, 1, 2, 3, 4, 6, 7, 8, 9, 16, 17, 18, 19, 20, 21, 23, 24, 30, 31]",0.06999999999999998
