formula,counts,exact_mass,ion_mode,charge,source_compound_id,source_name,generation_type,path,broken_bonds,h_shift,adduct,neutral_losses,fragment_atom_indices,score
C14H20Cl,"{'C': 14, 'H': 20, 'Cl': 1}",223.1253533266,negative,-1,COC,Cyclic Olefin Copolymer,adduct,M + 1×repeat | Cl,0,0,Cl,,,0.55
C14H20K,"{'C': 14, 'H': 20, 'K': 1}",227.120207131,positive,1,COC,Cyclic Olefin Copolymer,adduct,M + 1×repeat | K,0,0,K,,,0.55
C14H20Na,"{'C': 14, 'H': 20, 'Na': 1}",211.1462699266,positive,1,COC,Cyclic Olefin Copolymer,adduct,M + 1×repeat | Na,0,0,Na,,,0.55
C14H20O,"{'C': 14, 'H': 20, 'O': 1}",204.15141526417,negative,-1,COC,Cyclic Olefin Copolymer,adduct,M + 1×repeat | O,0,0,O,,,0.55
C14H21,"{'C': 14, 'H': 21}",189.16432567683,positive,1,COC,Cyclic Olefin Copolymer,dimer,2M | H,0,0,H,,,0.55
C14H21O,"{'C': 14, 'H': 21, 'O': 1}",205.15924029640001,negative,-1,COC,Cyclic Olefin Copolymer,adduct,M + 1×repeat | OH | ; | M + 1×repeat | H shift +1 | O,0,0,OH,,,0.55
C6H5,"{'C': 6, 'H': 5}",77.03912516115,neutral,0,COC,Cyclic Olefin Copolymer,neutral_loss,M | H shift -2 | -CH3,0,-2,,CH3,,0.55
C6H9,"{'C': 6, 'H': 9}",81.07042529007,neutral,0,COC,Cyclic Olefin Copolymer,neutral_loss,M | H shift +2 | -CH3,0,2,,CH3,,0.55
C7H10,"{'C': 7, 'H': 10}",94.0782503223,neutral,0,COC,Cyclic Olefin Copolymer,neutral_loss,M | H shift +2 | -H2,0,2,,H2,,0.55
C7H6,"{'C': 7, 'H': 6}",90.04695019338,neutral,0,COC,Cyclic Olefin Copolymer,neutral_loss,M | H shift -2 | -H2,0,-2,,H2,,0.55
C21H28,"{'C': 21, 'H': 28}",280.21910090244,negative,-1,COC,Cyclic Olefin Copolymer,adduct,M + 2×repeat | H shift -1 | -H,0,-1,-H,,,0.5399999999999999
C21H29,"{'C': 21, 'H': 29}",281.22692593467,neutral,0,COC,Cyclic Olefin Copolymer,h_shift,M + 2×repeat | H shift -1,0,-1,,,,0.5399999999999999
C21H30,"{'C': 21, 'H': 30}",282.2347509669,positive,1,COC,Cyclic Olefin Copolymer,adduct,M + 2×repeat | H shift -1 | H,0,-1,H,,,0.5399999999999999
C21H30,"{'C': 21, 'H': 30}",282.2347509669,negative,-1,COC,Cyclic Olefin Copolymer,adduct,M + 2×repeat | H shift +1 | -H,0,1,-H,,,0.5399999999999999
C21H31,"{'C': 21, 'H': 31}",283.24257599913,neutral,0,COC,Cyclic Olefin Copolymer,h_shift,M + 2×repeat | H shift +1,0,1,,,,0.5399999999999999
C21H32,"{'C': 21, 'H': 32}",284.25040103136,positive,1,COC,Cyclic Olefin Copolymer,adduct,M + 2×repeat | H shift +1 | H,0,1,H,,,0.5399999999999999
C7H12Cl,"{'C': 7, 'H': 12, 'Cl': 1}",131.06275306876,negative,-1,COC,Cyclic Olefin Copolymer,adduct,M | H shift +2 | Cl,0,2,Cl,,,0.53
C7H12K,"{'C': 7, 'H': 12, 'K': 1}",135.05760687316,positive,1,COC,Cyclic Olefin Copolymer,adduct,M | H shift +2 | K,0,2,K,,,0.53
C7H12Na,"{'C': 7, 'H': 12, 'Na': 1}",119.08366966876,positive,1,COC,Cyclic Olefin Copolymer,adduct,M | H shift +2 | Na,0,2,Na,,,0.53
C7H13O,"{'C': 7, 'H': 13, 'O': 1}",113.09664003856,negative,-1,COC,Cyclic Olefin Copolymer,adduct,M | H shift +2 | OH,0,2,OH,,,0.53
C7H8Cl,"{'C': 7, 'H': 8, 'Cl': 1}",127.03145293984,negative,-1,COC,Cyclic Olefin Copolymer,adduct,M | H shift -2 | Cl,0,-2,Cl,,,0.53
C7H8K,"{'C': 7, 'H': 8, 'K': 1}",131.02630674424,positive,1,COC,Cyclic Olefin Copolymer,adduct,M | H shift -2 | K,0,-2,K,,,0.53
C7H8Na,"{'C': 7, 'H': 8, 'Na': 1}",115.05236953984,positive,1,COC,Cyclic Olefin Copolymer,adduct,M | H shift -2 | Na,0,-2,Na,,,0.53
C7H8O,"{'C': 7, 'H': 8, 'O': 1}",108.05751487741,negative,-1,COC,Cyclic Olefin Copolymer,adduct,M | H shift -2 | O,0,-2,O,,,0.53
C13H16,"{'C': 13, 'H': 16}",172.12520051568,neutral,0,COC,Cyclic Olefin Copolymer,neutral_loss,M + 1×repeat | H shift -1 | -CH3,0,-1,,CH3,,0.52
C13H18,"{'C': 13, 'H': 18}",174.14085058014,neutral,0,COC,Cyclic Olefin Copolymer,neutral_loss,M + 1×repeat | H shift +1 | -CH3,0,1,,CH3,,0.52
C14H17,"{'C': 14, 'H': 17}",185.13302554791,neutral,0,COC,Cyclic Olefin Copolymer,neutral_loss,M + 1×repeat | H shift -1 | -H2,0,-1,,H2,,0.52
C14H19,"{'C': 14, 'H': 19}",187.14867561237,neutral,0,COC,Cyclic Olefin Copolymer,neutral_loss,M + 1×repeat | H shift +1 | -H2,0,1,,H2,,0.52
C28H39,"{'C': 28, 'H': 39}",375.30517625697,negative,-1,COC,Cyclic Olefin Copolymer,adduct,M + 3×repeat | -H,0,0,-H,,,0.51
C28H40,"{'C': 28, 'H': 40}",376.3130012892,neutral,0,COC,Cyclic Olefin Copolymer,oligomer,M + 3×repeat,0,0,,,,0.51
C28H41,"{'C': 28, 'H': 41}",377.32082632143,positive,1,COC,Cyclic Olefin Copolymer,adduct,M + 3×repeat | H,0,0,H,,,0.51
C14H19Cl,"{'C': 14, 'H': 19, 'Cl': 1}",222.11752829437,negative,-1,COC,Cyclic Olefin Copolymer,adduct,M + 1×repeat | H shift -1 | Cl,0,-1,Cl,,,0.49999999999999994
