formula,counts,exact_mass,ion_mode,charge,source_compound_id,source_name,generation_type,path,broken_bonds,h_shift,adduct,neutral_losses,fragment_atom_indices,score
C14H2F30,"{'C': 14, 'F': 30, 'H': 2}",739.96774494636,neutral,0,PFA,Perfluoroalkoxy Alkane,h_shift,M + 2×repeat | H shift +2,0,2,,,,0.49
C14H3F30,"{'C': 14, 'F': 30, 'H': 3}",740.97556997859,positive,1,PFA,Perfluoroalkoxy Alkane,adduct,M + 2×repeat | H shift +2 | H,0,2,H,,,0.49
C14HF30,"{'C': 14, 'F': 30, 'H': 1}",738.95991991413,negative,-1,PFA,Perfluoroalkoxy Alkane,adduct,M + 2×repeat | H shift +2 | -H,0,2,-H,,,0.49
C3ClF7,"{'C': 3, 'F': 7, 'Cl': 1}",203.95767482111,negative,-1,PFA,Perfluoroalkoxy Alkane,adduct,break 1 bond(s) | Cl | ; | break 1 bond(s) | Cl | ; | break 1 bond(s) | Cl | ; | break 2 bond(s) | Cl,1,0,Cl,,"[4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",0.48
C3F7K,"{'C': 3, 'F': 7, 'K': 1}",207.95252862551,positive,1,PFA,Perfluoroalkoxy Alkane,adduct,break 1 bond(s) | K | ; | break 1 bond(s) | K | ; | break 1 bond(s) | K | ; | break 2 bond(s) | K,1,0,K,,"[4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",0.48
C3F7Na,"{'C': 3, 'F': 7, 'Na': 1}",191.97859142111,positive,1,PFA,Perfluoroalkoxy Alkane,adduct,break 1 bond(s) | Na | ; | break 1 bond(s) | Na | ; | break 1 bond(s) | Na | ; | break 2 bond(s) | Na,1,0,Na,,"[4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",0.48
C3F7O,"{'C': 3, 'F': 7, 'O': 1}",184.98373675868,negative,-1,PFA,Perfluoroalkoxy Alkane,adduct,break 1 bond(s) | O | ; | break 1 bond(s) | O | ; | break 1 bond(s) | O | ; | break 2 bond(s) | O,1,0,O,,"[4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",0.48
C3HF7O,"{'C': 3, 'F': 7, 'O': 1, 'H': 1}",185.99156179091,negative,-1,PFA,Perfluoroalkoxy Alkane,adduct,break 1 bond(s) | OH | ; | break 1 bond(s) | H shift +1 | O | ; | break 1 bond(s) | OH,1,0,OH,,"[4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",0.48
C4ClF9,"{'C': 4, 'F': 9, 'Cl': 1}",253.95448114657,negative,-1,PFA,Perfluoroalkoxy Alkane,adduct,break 1 bond(s) | Cl | ; | break 1 bond(s) | Cl | ; | break 1 bond(s) | Cl | ; | break 1 bond(s) | Cl,1,0,Cl,,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",0.48
C4F9K,"{'C': 4, 'F': 9, 'K': 1}",257.94933495097,positive,1,PFA,Perfluoroalkoxy Alkane,adduct,break 1 bond(s) | K | ; | break 1 bond(s) | K | ; | break 1 bond(s) | K | ; | break 1 bond(s) | K,1,0,K,,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",0.48
