formula,counts,exact_mass,ion_mode,charge,source_compound_id,source_name,generation_type,path,broken_bonds,h_shift,adduct,neutral_losses,fragment_atom_indices,score
C13H26ClO13,"{'O': 13, 'C': 13, 'H': 26, 'Cl': 1}",425.10619357439,negative,-1,POMC,Polyoxymethylene Copolymer,adduct,break 1 bond(s) + 12×repeat | H shift -1 | Cl | ; | break 1 bond(s) + 12×repeat | H shift -1 | Cl,1,-1,Cl,,"[1, 2, 6, 7, 8]",0.0
C13H26KO12,"{'C': 13, 'H': 26, 'O': 12, 'K': 1}",413.10613275922003,positive,1,POMC,Polyoxymethylene Copolymer,adduct,M + 11×repeat | H shift -2 | K,0,-2,K,,,0.0
C13H26KO13,"{'O': 13, 'C': 13, 'H': 26, 'K': 1}",429.10104737879,positive,1,POMC,Polyoxymethylene Copolymer,adduct,break 1 bond(s) + 12×repeat | H shift -1 | K | ; | break 1 bond(s) + 12×repeat | H shift -1 | K,1,-1,K,,"[1, 2, 6, 7, 8]",0.0
C13H26NaO12,"{'C': 13, 'H': 26, 'O': 12, 'Na': 1}",397.13219555482004,positive,1,POMC,Polyoxymethylene Copolymer,adduct,M + 11×repeat | H shift -2 | Na,0,-2,Na,,,0.0
C13H26NaO13,"{'O': 13, 'C': 13, 'H': 26, 'Na': 1}",413.12711017439,positive,1,POMC,Polyoxymethylene Copolymer,adduct,break 1 bond(s) + 12×repeat | H shift -1 | Na | ; | break 1 bond(s) + 12×repeat | H shift -1 | Na,1,-1,Na,,"[1, 2, 6, 7, 8]",0.0
C13H26O11,"{'C': 13, 'H': 26, 'O': 11}",358.14751165325004,neutral,0,POMC,Polyoxymethylene Copolymer,neutral_loss,M + 11×repeat | H shift -1 | -OH | ; | M + 11×repeat | -H2O,0,-1,,OH,,0.0
C13H26O12,"{'C': 13, 'H': 26, 'O': 12}",374.14242627282,neutral,0,POMC,Polyoxymethylene Copolymer,h_shift,M + 11×repeat | H shift -2,0,-2,,,,0.0
C13H26O12,"{'C': 13, 'H': 26, 'O': 12}",374.14242627282,negative,-1,POMC,Polyoxymethylene Copolymer,adduct,M + 11×repeat | H shift -1 | -H,0,-1,-H,,,0.0
C13H26O12,"{'C': 13, 'H': 26, 'O': 12}",374.14242627282,neutral,0,POMC,Polyoxymethylene Copolymer,neutral_loss,M + 11×repeat | -H2 | ; | break 1 bond(s) + 12×repeat | -OH | ; | break 1 bond(s) + 12×repeat | H shift +1 | -H2O,0,0,,H2,,0.0
C13H26O13,"{'C': 13, 'H': 26, 'O': 13}",390.13734089239,negative,-1,POMC,Polyoxymethylene Copolymer,adduct,M + 11×repeat | H shift -2 | O | ; | break 1 bond(s) + 12×repeat | -H | ; | break 1 bond(s) + 12×repeat | -H,0,-2,O,,,0.0
C13H26O13,"{'C': 13, 'H': 26, 'O': 13}",390.13734089239,neutral,0,POMC,Polyoxymethylene Copolymer,neutral_loss,M + 12×repeat | H shift -1 | -CH3 | ; | break 1 bond(s) + 12×repeat | H shift +1 | -H2 | ; | break 1 bond(s) + 12×repeat | H shift +1 | -H2,0,-1,,CH3,,0.0
C13H26O13,"{'O': 13, 'C': 13, 'H': 26}",390.13734089239,positive,1,POMC,Polyoxymethylene Copolymer,adduct,break 1 bond(s) + 12×repeat | H shift -2 | H | ; | break 1 bond(s) + 12×repeat | H shift -2 | H,1,-2,H,,"[1, 2, 6, 7, 8]",0.0
C13H26O13,"{'O': 13, 'C': 13, 'H': 26}",390.13734089239,neutral,0,POMC,Polyoxymethylene Copolymer,h_shift,break 1 bond(s) + 12×repeat | H shift -1 | ; | break 1 bond(s) + 12×repeat | H shift -1,1,-1,,,"[1, 2, 6, 7, 8]",0.0
C13H26O14,"{'O': 14, 'C': 13, 'H': 26}",406.13225551196,negative,-1,POMC,Polyoxymethylene Copolymer,adduct,break 1 bond(s) + 12×repeat | H shift -2 | OH | ; | break 1 bond(s) + 12×repeat | H shift -1 | O | ; | break 1 bond(s) + 12×repeat | H shift -2 | OH,1,-2,OH,,"[1, 2, 6, 7, 8]",0.0
C13H27ClO12,"{'C': 13, 'H': 27, 'O': 12, 'Cl': 1}",410.11910398705004,negative,-1,POMC,Polyoxymethylene Copolymer,adduct,M + 11×repeat | H shift -1 | Cl,0,-1,Cl,,,0.0
C13H27ClO13,"{'O': 13, 'C': 13, 'H': 27, 'Cl': 1}",426.11401860662,negative,-1,POMC,Polyoxymethylene Copolymer,adduct,break 1 bond(s) + 12×repeat | Cl | ; | break 1 bond(s) + 12×repeat | Cl,1,0,Cl,,"[1, 2, 6, 7, 8]",0.0
C13H27KO12,"{'C': 13, 'H': 27, 'O': 12, 'K': 1}",414.11395779145,positive,1,POMC,Polyoxymethylene Copolymer,adduct,M + 11×repeat | H shift -1 | K,0,-1,K,,,0.0
C13H27KO13,"{'O': 13, 'C': 13, 'H': 27, 'K': 1}",430.10887241102,positive,1,POMC,Polyoxymethylene Copolymer,adduct,break 1 bond(s) + 12×repeat | K | ; | break 1 bond(s) + 12×repeat | K,1,0,K,,"[1, 2, 6, 7, 8]",0.0
C13H27NaO12,"{'C': 13, 'H': 27, 'O': 12, 'Na': 1}",398.14002058705,positive,1,POMC,Polyoxymethylene Copolymer,adduct,M + 11×repeat | H shift -1 | Na,0,-1,Na,,,0.0
C13H27NaO13,"{'O': 13, 'C': 13, 'H': 27, 'Na': 1}",414.13493520662,positive,1,POMC,Polyoxymethylene Copolymer,adduct,break 1 bond(s) + 12×repeat | Na | ; | break 1 bond(s) + 12×repeat | Na,1,0,Na,,"[1, 2, 6, 7, 8]",0.0
