formula,counts,exact_mass,ion_mode,charge,source_compound_id,source_name,generation_type,path,broken_bonds,h_shift,adduct,neutral_losses,fragment_atom_indices,score
CH3O2,"{'O': 2, 'C': 1, 'H': 3}",47.01330433583,negative,-1,POMH,Polyoxymethylene Homopolymer,adduct,break 1 bond(s) | O | ; | break 1 bond(s) | H shift -1 | OH | ; | break 1 bond(s) | O,1,0,O,,"[1, 2, 6, 7, 8]",0.48
CH4O2,"{'O': 2, 'C': 1, 'H': 4}",48.02112936806,negative,-1,POMH,Polyoxymethylene Homopolymer,adduct,break 1 bond(s) | OH | ; | break 1 bond(s) | H shift +1 | O | ; | break 1 bond(s) | OH,1,0,OH,,"[1, 2, 6, 7, 8]",0.48
C,{'C': 1},12.0,neutral,0,POMH,Polyoxymethylene Homopolymer,neutral_loss,break 1 bond(s) | H shift -1 | -H2O | ; | break 1 bond(s) | H shift -2 | -OH | ; | break 1 bond(s) | H shift -1 | -H2O,1,-1,,H2O,"[1, 2, 6, 7, 8]",0.44999999999999996
CH3,"{'C': 1, 'H': 3}",15.02347509669,neutral,0,POMH,Polyoxymethylene Homopolymer,neutral_loss,break 1 bond(s) | H shift +1 | -OH | ; | break 1 bond(s) | H shift +2 | -H2O | ; | break 1 bond(s) | H shift +1 | -OH,1,1,,OH,"[1, 2, 6, 7, 8]",0.44999999999999996
CO,"{'O': 1, 'C': 1}",27.99491461957,neutral,0,POMH,Polyoxymethylene Homopolymer,neutral_loss,break 1 bond(s) | H shift -1 | -H2 | ; | break 1 bond(s) | H shift -1 | -H2,1,-1,,H2,"[1, 2, 6, 7, 8]",0.44999999999999996
H2,{'H': 2},2.01565006446,neutral,0,POMH,Polyoxymethylene Homopolymer,neutral_loss,break 1 bond(s) | H shift -1 | -CO | ; | break 1 bond(s) | H shift -1 | -CO,1,-1,,CO,"[1, 2, 6, 7, 8]",0.44999999999999996
H4,{'H': 4},4.03130012892,neutral,0,POMH,Polyoxymethylene Homopolymer,neutral_loss,break 1 bond(s) | H shift +1 | -CO | ; | break 1 bond(s) | H shift +1 | -CO,1,1,,CO,"[1, 2, 6, 7, 8]",0.44999999999999996
HO,"{'O': 1, 'H': 1}",17.0027396518,neutral,0,POMH,Polyoxymethylene Homopolymer,neutral_loss,break 1 bond(s) | H shift +1 | -CH3 | ; | break 1 bond(s) | H shift +1 | -CH3,1,1,,CH3,"[1, 2, 6, 7, 8]",0.44999999999999996
C4H12ClO2,"{'C': 4, 'H': 12, 'O': 2, 'Cl': 1}",127.0525823079,negative,-1,POMH,Polyoxymethylene Homopolymer,dimer,2M | Cl,0,0,Cl,,,0.43
C4H12NaO2,"{'C': 4, 'H': 12, 'O': 2, 'Na': 1}",115.0734989079,positive,1,POMH,Polyoxymethylene Homopolymer,dimer,2M | Na,0,0,Na,,,0.43
