formula,counts,exact_mass,ion_mode,charge,source_compound_id,source_name,generation_type,path,broken_bonds,h_shift,adduct,neutral_losses,fragment_atom_indices,score
C3H2F7O,"{'C': 3, 'F': 7, 'H': 2, 'O': 1}",186.99938682314,negative,-1,FEP,Fluorinated Ethylene Propylene,adduct,break 1 bond(s) | H shift +1 | OH | ; | break 1 bond(s) | H shift +2 | O | ; | break 1 bond(s) | H shift +1 | OH,1,1,OH,,"[4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",0.42999999999999994
C3HClF7,"{'C': 3, 'F': 7, 'H': 1, 'Cl': 1}",204.96549985334,negative,-1,FEP,Fluorinated Ethylene Propylene,adduct,break 1 bond(s) | H shift +1 | Cl | ; | break 1 bond(s) | H shift +1 | Cl | ; | break 1 bond(s) | H shift +1 | Cl,1,1,Cl,,"[4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",0.42999999999999994
C3HF7K,"{'C': 3, 'F': 7, 'H': 1, 'K': 1}",208.96035365774,positive,1,FEP,Fluorinated Ethylene Propylene,adduct,break 1 bond(s) | H shift +1 | K | ; | break 1 bond(s) | H shift +1 | K | ; | break 1 bond(s) | H shift +1 | K,1,1,K,,"[4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",0.42999999999999994
C3HF7Na,"{'C': 3, 'F': 7, 'H': 1, 'Na': 1}",192.98641645334,positive,1,FEP,Fluorinated Ethylene Propylene,adduct,break 1 bond(s) | H shift +1 | Na | ; | break 1 bond(s) | H shift +1 | Na | ; | break 1 bond(s) | H shift +1 | Na,1,1,Na,,"[4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",0.42999999999999994
C4H2F9O,"{'C': 4, 'F': 9, 'H': 2, 'O': 1}",236.99619314859999,negative,-1,FEP,Fluorinated Ethylene Propylene,adduct,break 1 bond(s) | H shift +1 | OH | ; | break 1 bond(s) | H shift +2 | O | ; | break 1 bond(s) | H shift +1 | OH,1,1,OH,,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",0.42999999999999994
C4HClF9,"{'C': 4, 'F': 9, 'H': 1, 'Cl': 1}",254.9623061788,negative,-1,FEP,Fluorinated Ethylene Propylene,adduct,break 1 bond(s) | H shift +1 | Cl | ; | break 1 bond(s) | H shift +1 | Cl | ; | break 1 bond(s) | H shift +1 | Cl,1,1,Cl,,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",0.42999999999999994
C4HF9K,"{'C': 4, 'F': 9, 'H': 1, 'K': 1}",258.9571599832,positive,1,FEP,Fluorinated Ethylene Propylene,adduct,break 1 bond(s) | H shift +1 | K | ; | break 1 bond(s) | H shift +1 | K | ; | break 1 bond(s) | H shift +1 | K,1,1,K,,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",0.42999999999999994
C4HF9Na,"{'C': 4, 'F': 9, 'H': 1, 'Na': 1}",242.9832227788,positive,1,FEP,Fluorinated Ethylene Propylene,adduct,break 1 bond(s) | H shift +1 | Na | ; | break 1 bond(s) | H shift +1 | Na | ; | break 1 bond(s) | H shift +1 | Na,1,1,Na,,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",0.42999999999999994
CH2F3O,"{'F': 3, 'C': 1, 'H': 2, 'O': 1}",87.00577417222,negative,-1,FEP,Fluorinated Ethylene Propylene,adduct,break 1 bond(s) | H shift +1 | OH | ; | break 1 bond(s) | H shift +2 | O | ; | break 1 bond(s) | H shift +1 | OH,1,1,OH,,"[0, 1, 2, 3]",0.42999999999999994
CHClF3,"{'F': 3, 'C': 1, 'H': 1, 'Cl': 1}",104.97188720241999,negative,-1,FEP,Fluorinated Ethylene Propylene,adduct,break 1 bond(s) | H shift +1 | Cl | ; | break 1 bond(s) | H shift +1 | Cl | ; | break 1 bond(s) | H shift +1 | Cl,1,1,Cl,,"[0, 1, 2, 3]",0.42999999999999994
CHF3K,"{'F': 3, 'C': 1, 'H': 1, 'K': 1}",108.96674100682,positive,1,FEP,Fluorinated Ethylene Propylene,adduct,break 1 bond(s) | H shift +1 | K | ; | break 1 bond(s) | H shift +1 | K | ; | break 1 bond(s) | H shift +1 | K,1,1,K,,"[0, 1, 2, 3]",0.42999999999999994
CHF3Na,"{'F': 3, 'C': 1, 'H': 1, 'Na': 1}",92.99280380242,positive,1,FEP,Fluorinated Ethylene Propylene,adduct,break 1 bond(s) | H shift +1 | Na | ; | break 1 bond(s) | H shift +1 | Na | ; | break 1 bond(s) | H shift +1 | Na,1,1,Na,,"[0, 1, 2, 3]",0.42999999999999994
C2F4,"{'C': 2, 'F': 4}",99.99361265092,negative,-1,FEP,Fluorinated Ethylene Propylene,adduct,break 2 bond(s) | H shift +1 | -H | ; | break 2 bond(s) | H shift +1 | -H | ; | break 2 bond(s) | H shift +1 | -H,2,1,-H,,"[4, 5, 10, 11, 12, 13]",0.4
C2H2F4,"{'C': 2, 'F': 4, 'H': 2}",102.00926271538,positive,1,FEP,Fluorinated Ethylene Propylene,adduct,break 2 bond(s) | H shift +1 | H | ; | break 2 bond(s) | H shift +1 | H | ; | break 2 bond(s) | H shift +1 | H,2,1,H,,"[4, 5, 10, 11, 12, 13]",0.4
C2HF4,"{'C': 2, 'F': 4, 'H': 1}",101.00143768315,neutral,0,FEP,Fluorinated Ethylene Propylene,h_shift,break 2 bond(s) | H shift +1 | ; | break 2 bond(s) | H shift +1 | ; | break 2 bond(s) | H shift +1,2,1,,,"[4, 5, 10, 11, 12, 13]",0.4
