spectrum_id,material,source_file,ion_mode,mz,intensity,centroid_peak_count,peak_category,category_label,included_in_main_eval,matched,matched_formula,matched_mass_error_da,matched_mass_error_ppm,matched_formula_score,network_has_match,best_match_rank,matched_formula,error_category
PEN_+PEN-1,PEN,data/PEN/+PEN-1.txt,positive,27.022648467047564,754.1534391534392,20,low_mass_feature,C2H3+,True,True,C2H3,-0.0008266296424359,-30.589316861664894,0.8580000000000001,True,30,C2H3,rank_1_50
PEN_+PEN-1,PEN,data/PEN/+PEN-1.txt,positive,29.03852625784114,404.9702380952381,13,low_mass_feature,C2H5+,True,True,C2H5,-0.0005989033088589,-20.624013483028936,0.908,True,10,C2H5,rank_1_50
PEN_+PEN-1,PEN,data/PEN/+PEN-1.txt,positive,39.02242395651899,836.8154761904761,22,structural_candidate,,True,True,C3H3,-0.0010511401710076,-26.93609855101709,0.6580000000000001,True,148,C3H3,rank_101_200
PEN_+PEN-1,PEN,data/PEN/+PEN-1.txt,positive,41.0385693303644,1331.3921957671955,27,structural_candidate,,True,True,C3H5,-0.0005558307856006,-13.543923838971134,0.6580000000000001,True,149,C3H5,rank_101_200
PEN_+PEN-1,PEN,data/PEN/+PEN-1.txt,positive,43.05475140654585,729.6924603174604,21,structural_candidate,,True,True,C3H7,-2.3819064153940417e-05,-0.5532270004692134,0.6580000000000001,True,150,C3H7,rank_101_200
PEN_+PEN-1,PEN,data/PEN/+PEN-1.txt,positive,51.022312536833645,382.99603174603175,13,structural_candidate,,True,True,C4H3,-0.001162559856354,-22.784803546818164,0.6580000000000001,True,151,C4H3,rank_101_200
PEN_+PEN-1,PEN,data/PEN/+PEN-1.txt,positive,55.054355655034286,638.1183862433862,19,structural_candidate,,True,True,C4H7,-0.0004195705757155,-7.620966101417085,0.8580000000000001,True,31,C4H7,rank_1_50
PEN_+PEN-1,PEN,data/PEN/+PEN-1.txt,positive,63.02211713801909,628.0522486772487,19,contaminant,Na2OH+,False,False,,,,,True,281,C2H7O2,rank_201_500
PEN_+PEN-1,PEN,data/PEN/+PEN-1.txt,positive,75.02160138184006,129.1435185185185,5,structural_candidate,,True,True,C3H7O2,-0.0230030829099376,-306.52547340352385,0.8420000000000001,True,39,C3H7O2,rank_1_50
PEN_+PEN-1,PEN,data/PEN/+PEN-1.txt,positive,126.04405993884694,2227.096560846561,38,structural_candidate,,True,True,C10H6,-0.0028902545330566,-22.92998385619399,0.6060000000000001,True,359,C10H6,rank_201_500
PEN_+PEN-1,PEN,data/PEN/+PEN-1.txt,positive,127.05097389610438,1317.6190476190477,31,structural_candidate,,True,True,C10H7,-0.0038013295056202,-29.918824372167844,0.744,True,78,C10H7,rank_51_100
PEN_+PEN-1,PEN,data/PEN/+PEN-1.txt,positive,132.903491453596,2594.464285714286,39,contaminant,Cs+,False,False,,,,,False,0,,missing
PEN_+PEN-1,PEN,data/PEN/+PEN-1.txt,positive,154.04028198077532,1240.5522486772486,31,structural_candidate,,True,True,C11H6O,-0.0015828321746766,-10.275337659659588,0.8260000000000001,True,41,C11H6O,rank_1_50
PEN_-PEN-1,PEN,data/PEN/-PEN-1.txt,negative,1.0085090979187323,1825.433252498965,41,low_mass_background,below_min_main_mz,False,False,,,,,False,0,,missing
PEN_-PEN-1,PEN,data/PEN/-PEN-1.txt,negative,12.000290249323992,124.0965280652984,16,low_mass_background,below_min_main_mz,False,False,,,,,False,0,,missing
PEN_-PEN-1,PEN,data/PEN/-PEN-1.txt,negative,13.008190966297189,241.90374795449617,23,low_mass_background,below_min_main_mz,False,False,,,,,False,0,,missing
PEN_-PEN-1,PEN,data/PEN/-PEN-1.txt,negative,15.995549812399666,455.13968573174816,29,contaminant,O-,False,False,,,,,False,0,,missing
PEN_-PEN-1,PEN,data/PEN/-PEN-1.txt,negative,17.002998960536456,178.0848169397291,19,contaminant,OH-,False,False,,,,,False,0,,missing
PEN_-PEN-1,PEN,data/PEN/-PEN-1.txt,negative,24.000358503917628,406.0266950572741,27,low_mass_background,below_min_main_mz,False,False,,,,,True,233,C2,rank_201_500
PEN_-PEN-1,PEN,data/PEN/-PEN-1.txt,negative,25.0090603802807,1313.300210957986,43,structural_candidate,,True,True,C2H,0.0012353480507023,49.39846024635265,0.6580000000000001,True,99,C2H,rank_51_100
PEN_-PEN-1,PEN,data/PEN/-PEN-1.txt,negative,36.000495,5.709272293527336,1,structural_candidate,,True,True,C3,0.0004950000000008,13.750000000022233,0.6580000000000001,True,100,C3,rank_51_100
PEN_-PEN-1,PEN,data/PEN/-PEN-1.txt,negative,48.00045008333741,121.046903649376,16,structural_candidate,,True,True,C4,0.0004500833374123,9.376736196090954,0.6580000000000001,True,102,C4,rank_101_200
PEN_-PEN-1,PEN,data/PEN/-PEN-1.txt,negative,49.009198359953935,601.8954673606593,35,structural_candidate,,True,True,C4H,0.0013733277239325,28.022621347291697,0.6580000000000001,True,103,C4H,rank_101_200
PEN_-PEN-1,PEN,data/PEN/-PEN-1.txt,negative,71.999333,5.688373651939039,1,structural_candidate,,True,True,C3H4O2,-0.0217963680600092,-302.6385208238009,0.8260000000000001,True,42,C3H4O2,rank_1_50
PEN_-PEN-1,PEN,data/PEN/-PEN-1.txt,negative,73.00860581023595,353.97527651268706,29,structural_candidate,,True,True,C3H5O2,-0.0203485900540556,-278.6372914846887,0.772,True,62,C3H5O2,rank_51_100
PEN_-PEN-1,PEN,data/PEN/-PEN-1.txt,negative,97.00789726174628,151.3388931606238,20,structural_candidate,,True,False,,,,,False,0,,missing
PFA_+PFA-1,PFA,data/PFA/+PFA-1.txt,positive,11.999146267386283,267.08875846384785,20,low_mass_background,below_min_main_mz,False,False,,,,,False,0,,missing
PFA_+PFA-1,PFA,data/PFA/+PFA-1.txt,positive,30.998189134044583,1164.1084532177117,26,low_mass_feature,CF+,True,True,CF,-0.0002140286854164,-6.904506799684251,0.79,True,15,CF,rank_1_50
PFA_+PFA-1,PFA,data/PFA/+PFA-1.txt,positive,49.995925559200586,221.09181221371097,18,structural_candidate,,True,True,CF2,-0.0008807662594136,-17.61645041245715,1.0,True,3,CF2,rank_1_50
PFA_+PFA-1,PFA,data/PFA/+PFA-1.txt,positive,68.99453422014844,1211.7302005553445,24,structural_candidate,,True,True,CF3,-0.0006752680415615,-9.787172856938431,1.0,True,4,CF3,rank_1_50
PFA_+PFA-1,PFA,data/PFA/+PFA-1.txt,positive,73.99656274586184,313.7254459827727,24,structural_candidate,,True,False,,,,,False,0,,missing
PFA_+PFA-1,PFA,data/PFA/+PFA-1.txt,positive,92.9985883523723,1127.9237722186072,36,structural_candidate,,True,False,,,,,False,0,,missing
PFA_+PFA-1,PFA,data/PFA/+PFA-1.txt,positive,99.99668586646628,1123.9751576804383,36,structural_candidate,,True,True,C2F4,0.00307321554628,30.73411855823937,1.0,True,1,C2F4,rank_1_50
PFA_+PFA-1,PFA,data/PFA/+PFA-1.txt,positive,116.99357937369751,27.019243778145714,3,structural_candidate,,True,False,,,,,False,0,,missing
PFA_+PFA-1,PFA,data/PFA/+PFA-1.txt,positive,118.99827207640868,1049.1415355078952,42,structural_candidate,,True,True,C2F5,0.0062562627586686,52.577164239879714,0.79,True,13,C2F5,rank_1_50
PFA_+PFA-1,PFA,data/PFA/+PFA-1.txt,positive,130.99380784775542,1216.3723513229695,31,structural_candidate,,True,True,C3F5,0.0017920341054207,13.68048345763366,0.79,True,14,C3F5,rank_1_50
PFA_+PFA-1,PFA,data/PFA/+PFA-1.txt,positive,168.99767062666209,1077.9366572391266,40,structural_candidate,,True,True,C3F7,0.0088484875520862,52.361377753152425,1.0,True,2,C3F7,rank_1_50
PFA_-PFA-1,PFA,data/PFA/-PFA-1.txt,negative,18.99925249588204,1395.8417660638706,32,low_mass_feature,F-,True,True,F,0.0008493331520362,44.705502076219446,0.74,True,11,F,rank_1_50
PFA_-PFA-1,PFA,data/PFA/-PFA-1.txt,negative,23.999732464209256,7.413716814159292,5,low_mass_background,below_min_main_mz,False,False,,,,,True,22,C2,rank_1_50
PFA_-PFA-1,PFA,data/PFA/-PFA-1.txt,negative,37.99774930767995,310.7660638707195,40,structural_candidate,,True,False,,,,,False,0,,missing
PFA_-PFA-1,PFA,data/PFA/-PFA-1.txt,negative,39.00537738175476,7.472681800692574,5,structural_candidate,,True,False,,,,,False,0,,missing
PFA_-PFA-1,PFA,data/PFA/-PFA-1.txt,negative,42.99845311466464,75.82964601769912,26,structural_candidate,,True,False,,,,,False,0,,missing
PFA_-PFA-1,PFA,data/PFA/-PFA-1.txt,negative,54.99766718442648,12.307425933051173,8,structural_candidate,,True,False,,,,,False,0,,missing
PFA_-PFA-1,PFA,data/PFA/-PFA-1.txt,negative,68.99576074048096,227.79655636783377,39,structural_candidate,,True,True,CF3,0.0005512522909612,7.989718344946256,1.0,True,2,CF3,rank_1_50
PFA_-PFA-1,PFA,data/PFA/-PFA-1.txt,negative,92.99380947396672,17.722681800692573,11,structural_candidate,,True,False,,,,,False,0,,missing
PFA_-PFA-1,PFA,data/PFA/-PFA-1.txt,negative,118.9928182445147,276.3898614851866,49,structural_candidate,,True,False,,,,,False,0,,missing
PFA_-PFA-1,PFA,data/PFA/-PFA-1.txt,negative,184.99236506217187,1007.6014813389766,81,structural_candidate,,True,False,,,,,False,0,,missing
PFA_-PFA-1,PFA,data/PFA/-PFA-1.txt,negative,185.02364127107543,6.225471335128896,4,structural_candidate,,True,False,,,,,False,0,,missing
PI_+PI-1,PI,data/PI/+PI-1.txt,positive,27.02252900665894,52.896622817277546,22,low_mass_feature,C2H3+,True,True,CHN,0.011629969998939,430.56582393479454,0.79,True,36,CHN,rank_1_50
PI_+PI-1,PI,data/PI/+PI-1.txt,positive,29.03869024871648,49.26995412099566,22,low_mass_feature,C2H5+,True,True,C2H5,-0.0004349124335227,-14.976774648315867,0.6580000000000001,True,71,C2H5,rank_51_100
PI_+PI-1,PI,data/PI/+PI-1.txt,positive,39.02214929497348,33.54136889338588,18,structural_candidate,,True,True,C3H3,-0.0013258017165185,-33.97446570900043,0.6580000000000001,True,72,C3H3,rank_51_100
PI_+PI-1,PI,data/PI/+PI-1.txt,positive,41.03874071221733,95.54103982709468,31,structural_candidate,,True,True,C3H5,-0.0003844489326638,-9.36786374354329,0.6580000000000001,True,73,C3H5,rank_51_100
PI_+PI-1,PI,data/PI/+PI-1.txt,positive,43.0550049338733,69.69019639885073,28,structural_candidate,,True,True,C3H7,0.0002297082632978,5.335256358769403,0.6580000000000001,True,74,C3H7,rank_51_100
PI_+PI-1,PI,data/PI/+PI-1.txt,positive,55.05447483283126,39.30976666513699,21,structural_candidate,,True,True,C4H7,-0.0003003927787403,-5.456252931910137,0.6580000000000001,True,77,C4H7,rank_51_100
PI_+PI-1,PI,data/PI/+PI-1.txt,positive,57.07084729365906,8.915793726921988,6,structural_candidate,,True,True,C4H9,0.0004220035890583,7.394435680361629,0.6580000000000001,True,78,C4H9,rank_51_100
PI_+PI-1,PI,data/PI/+PI-1.txt,positive,132.90907429614165,1803.6037235977467,43,contaminant,Cs+,False,False,,,,,False,0,,missing
PI_+PI-1,PI,data/PI/+PI-1.txt,positive,291.8136632982651,251.25196292519783,63,structural_candidate,,True,False,,,,,False,0,,missing
PI_+PI-1,PI,data/PI/+PI-1.txt,positive,307.80755109163243,109.73789981834196,46,structural_candidate,,True,False,,,,,False,0,,missing
PI_-PI-1,PI,data/PI/-PI-1.txt,negative,1.0084162413311877,1854.8076710755847,38,low_mass_background,below_min_main_mz,False,False,,,,,False,0,,missing
PI_-PI-1,PI,data/PI/-PI-1.txt,negative,13.007475125568092,104.21864994369244,11,low_mass_background,below_min_main_mz,False,False,,,,,False,0,,missing
PI_-PI-1,PI,data/PI/-PI-1.txt,negative,15.994681723987178,252.7921920197849,19,contaminant,O-,False,False,,,,,False,0,,missing
PI_-PI-1,PI,data/PI/-PI-1.txt,negative,17.002176256940626,92.34217325060172,10,contaminant,OH-,False,False,,,,,False,0,,missing
PI_-PI-1,PI,data/PI/-PI-1.txt,negative,23.99939611617686,61.80029589065295,7,low_mass_background,below_min_main_mz,False,False,,,,,True,76,C2,rank_51_100
PI_-PI-1,PI,data/PI/-PI-1.txt,negative,25.00800037805852,527.9351690330559,28,structural_candidate,,True,True,C2H,0.00017534582852,7.011638488916737,0.6580000000000001,True,38,C2H,rank_1_50
PI_-PI-1,PI,data/PI/-PI-1.txt,negative,26.0063247517604,1977.7794952193783,64,low_mass_feature,CN-,True,True,CN,0.0032507473303979,125.01396295853992,0.6220000000000001,True,68,CN,rank_51_100
PI_-PI-1,PI,data/PI/-PI-1.txt,negative,42.0006928932356,1193.8216265153355,47,structural_candidate,,True,True,CNO,0.0027042692355934,64.39044640457006,0.94,True,3,CNO,rank_1_50
PI_-PI-1,PI,data/PI/-PI-1.txt,negative,49.00797249941126,239.5704065184269,20,structural_candidate,,True,True,C4H,0.0001474671812573,3.009053781929169,0.6580000000000001,True,42,C4H,rank_1_50
PI_-PI-1,PI,data/PI/-PI-1.txt,negative,50.00390936015647,432.5275465365337,28,structural_candidate,,True,True,C3N,0.0008353557264726,16.70608743771701,0.6220000000000001,True,65,C3N,rank_51_100
PI_-PI-1,PI,data/PI/-PI-1.txt,negative,73.00731778114783,160.40254377635966,16,structural_candidate,,True,True,C6H,-0.000507251082169,-6.947900200357433,0.6580000000000001,True,46,C6H,rank_1_50
PI_-PI-1,PI,data/PI/-PI-1.txt,negative,74.00273657119838,110.31256210391504,12,structural_candidate,,True,False,,,,,False,0,,missing
POMC_+POMC-1-All,POMC,data/POMC/+POMC-1-All.TXT,positive,22.991107230720136,570.4707491640645,25,contaminant,Na+,False,False,,,,,False,0,,missing
POMC_+POMC-1-All,POMC,data/POMC/+POMC-1-All.TXT,positive,29.002206896790387,153.3195622737447,10,structural_candidate,,True,True,CHO,-0.0005327550096119,-18.36912705516956,0.6220000000000001,True,21,CHO,rank_1_50
POMC_+POMC-1-All,POMC,data/POMC/+POMC-1-All.TXT,positive,31.02012637336563,2323.7688949070107,38,low_mass_feature,CF+,True,True,CH3O,0.0017366571056314,55.98798395137379,1.0,True,1,CH3O,rank_1_50
POMC_+POMC-1-All,POMC,data/POMC/+POMC-1-All.TXT,positive,41.03781480943403,235.99151629038053,14,structural_candidate,,True,False,,,,,False,0,,missing
POMC_+POMC-1-All,POMC,data/POMC/+POMC-1-All.TXT,positive,44.02615079258,1297.9343410617073,34,structural_candidate,,True,False,,,,,True,6,C2H4O,rank_1_50
POMC_+POMC-1-All,POMC,data/POMC/+POMC-1-All.TXT,positive,45.03518256211262,2324.313289302788,39,structural_candidate,,True,True,C2H5O,0.0011427813926161,25.37594668789611,0.8800000000000001,True,4,C2H5O,rank_1_50
POMC_+POMC-1-All,POMC,data/POMC/+POMC-1-All.TXT,positive,55.05208026663376,198.73711553872937,13,structural_candidate,,True,False,,,,,False,0,,missing
POMC_+POMC-1-All,POMC,data/POMC/+POMC-1-All.TXT,positive,61.02845713357599,1714.6647967502142,40,structural_candidate,,True,True,C2H5O2,-0.0004972667140066,-8.148045774224586,0.79,True,7,C2H5O2,rank_1_50
POMC_+POMC-1-All,POMC,data/POMC/+POMC-1-All.TXT,positive,73.02604980909979,793.2420482493714,31,structural_candidate,,True,False,,,,,True,10,C3H5O2,rank_1_50
POMC_+POMC-1-All,POMC,data/POMC/+POMC-1-All.TXT,positive,75.03992388541933,359.1669660375273,20,structural_candidate,,True,True,C3H7O2,-0.0046805793306674,-62.370630960764416,0.79,True,16,C3H7O2,rank_1_50
POMC_+POMC-1-All,POMC,data/POMC/+POMC-1-All.TXT,positive,89.01983236466995,991.0610163871004,36,structural_candidate,,True,False,,,,,True,11,C3H5O3,rank_1_50
POMC_-POMC-1-All,POMC,data/POMC/-POMC-1-All.TXT,negative,1.0087221579036625,1296.4508657156068,39,low_mass_background,below_min_main_mz,False,False,,,,,False,0,,missing
POMC_-POMC-1-All,POMC,data/POMC/-POMC-1-All.TXT,negative,13.008148322057632,80.56785292253943,17,low_mass_background,below_min_main_mz,False,False,,,,,False,0,,missing
POMC_-POMC-1-All,POMC,data/POMC/-POMC-1-All.TXT,negative,15.99537835540125,200.241689643952,27,contaminant,O-,False,False,,,,,False,0,,missing
POMC_-POMC-1-All,POMC,data/POMC/-POMC-1-All.TXT,negative,17.00322952345689,216.75365210392013,27,contaminant,OH-,False,False,,,,,False,0,,missing
POMC_-POMC-1-All,POMC,data/POMC/-POMC-1-All.TXT,negative,25.008924366141176,328.6752239214948,32,structural_candidate,,True,True,C2H,0.0010993339111777,43.959597036566045,0.6580000000000001,True,9,C2H,rank_1_50
POMC_-POMC-1-All,POMC,data/POMC/-POMC-1-All.TXT,negative,26.003809806028123,40.342261649911805,11,low_mass_feature,CN-,True,False,,,,,False,0,,missing
POMC_-POMC-1-All,POMC,data/POMC/-POMC-1-All.TXT,negative,31.01901154059549,40.86053501395763,11,structural_candidate,,True,True,CH3O,0.0006218243354858,20.046957342853,0.7440000000000002,True,7,CH3O,rank_1_50
POMC_-POMC-1-All,POMC,data/POMC/-POMC-1-All.TXT,negative,41.00427918563513,288.95570378996763,33,structural_candidate,,True,True,C2HO,0.0015395338351282,37.54709680870549,0.6220000000000001,True,11,C2HO,rank_1_50
POMC_-POMC-1-All,POMC,data/POMC/-POMC-1-All.TXT,negative,43.01905924994804,69.00785223750235,16,structural_candidate,,True,True,C2H3O,0.0006695336880326,15.563894707560786,0.6220000000000001,True,10,C2H3O,rank_1_50
POMC_-POMC-1-All,POMC,data/POMC/-POMC-1-All.TXT,negative,44.99939202247897,1359.2899590690345,31,structural_candidate,,True,False,,,,,True,6,CHO2,rank_1_50
POMC_-POMC-1-All,POMC,data/POMC/-POMC-1-All.TXT,negative,58.005577913356205,12.97631484304088,4,structural_candidate,,True,False,,,,,False,0,,missing
POMC_-POMC-1-All,POMC,data/POMC/-POMC-1-All.TXT,negative,59.01330363136904,69.56358856673117,17,structural_candidate,,True,False,,,,,True,2,C2H3O2,rank_1_50
POMC_-POMC-1-All,POMC,data/POMC/-POMC-1-All.TXT,negative,61.02846499724932,42.8820366152318,12,structural_candidate,,True,False,,,,,True,3,C2H5O2,rank_1_50
POMC_-POMC-1-All,POMC,data/POMC/-POMC-1-All.TXT,negative,75.00803645892316,110.6855080406227,23,structural_candidate,,True,False,,,,,False,0,,missing
POMH_+POMH-1-All,POMH,data/POMH/+POMH-1-All.TXT,positive,15.024296991057255,208.7911316019693,14,low_mass_background,below_min_main_mz,False,False,,,,,False,0,,missing
POMH_+POMH-1-All,POMH,data/POMH/+POMH-1-All.TXT,positive,29.002196079971604,293.25355521356823,18,structural_candidate,,True,True,CHO,-0.0005435718283948,-18.74208557263251,0.6220000000000001,True,21,CHO,rank_1_50
POMH_+POMH-1-All,POMH,data/POMH/+POMH-1-All.TXT,positive,31.019229818205112,1737.027860613917,29,low_mass_feature,CF+,True,True,CH3O,0.000840101945112,27.08399606803882,1.0,True,1,CH3O,rank_1_50
POMH_+POMH-1-All,POMH,data/POMH/+POMH-1-All.TXT,positive,43.01624816407683,178.26706087445163,13,structural_candidate,,True,True,C2H3O,-0.0021415521831755,-49.78224887776582,0.6220000000000001,True,3,C2H3O,rank_1_50
POMH_+POMH-1-All,POMH,data/POMH/+POMH-1-All.TXT,positive,44.02657023780984,1534.958908308376,37,structural_candidate,,True,False,,,,,True,6,C2H4O,rank_1_50
POMH_+POMH-1-All,POMH,data/POMH/+POMH-1-All.TXT,positive,45.03400161161924,1770.3264985536491,32,structural_candidate,,True,True,C2H5O,-3.816910076182012e-05,-0.8475611103883488,0.8800000000000001,True,4,C2H5O,rank_1_50
POMH_+POMH-1-All,POMH,data/POMH/+POMH-1-All.TXT,positive,61.02782565565149,1605.5389173760066,37,structural_candidate,,True,True,C2H5O2,-0.0011287446385068,-18.495231478216343,0.79,True,7,C2H5O2,rank_1_50
POMH_+POMH-1-All,POMH,data/POMH/+POMH-1-All.TXT,positive,73.0266081948181,983.7944840709828,37,structural_candidate,,True,False,,,,,True,10,C3H5O2,rank_1_50
POMH_+POMH-1-All,POMH,data/POMH/+POMH-1-All.TXT,positive,75.03962229441767,438.1957969617053,24,structural_candidate,,True,True,C3H7O2,-0.004982170332326,-66.38945421674242,0.79,True,16,C3H7O2,rank_1_50
POMH_+POMH-1-All,POMH,data/POMH/+POMH-1-All.TXT,positive,89.01946712778847,1023.8708565079404,37,structural_candidate,,True,False,,,,,True,11,C3H5O3,rank_1_50
POMH_+POMH-1-All,POMH,data/POMH/+POMH-1-All.TXT,positive,91.03171315529254,23.73867344397545,2,structural_candidate,,True,True,C3H7O3,-0.0078059290274694,-85.74220411071896,0.79,True,17,C3H7O3,rank_1_50
POMH_+POMH-1-All,POMH,data/POMH/+POMH-1-All.TXT,positive,105.04620172630632,166.5698175618291,13,structural_candidate,,True,False,,,,,False,0,,missing
POMH_+POMH-1-All,POMH,data/POMH/+POMH-1-All.TXT,positive,119.0228482563905,84.61057081372405,7,structural_candidate,,True,False,,,,,False,0,,missing
POMH_-POMH-1-All,POMH,data/POMH/-POMH-1-All.TXT,negative,1.0087356561162435,1034.9461548612585,39,low_mass_background,below_min_main_mz,False,False,,,,,False,0,,missing
POMH_-POMH-1-All,POMH,data/POMH/-POMH-1-All.TXT,negative,13.00803387504469,28.522327837516844,8,low_mass_background,below_min_main_mz,False,False,,,,,False,0,,missing
POMH_-POMH-1-All,POMH,data/POMH/-POMH-1-All.TXT,negative,15.995193950611416,183.80147079406083,26,contaminant,O-,False,False,,,,,False,0,,missing
POMH_-POMH-1-All,POMH,data/POMH/-POMH-1-All.TXT,negative,17.00338835699452,184.56645965713463,26,contaminant,OH-,False,False,,,,,False,0,,missing
POMH_-POMH-1-All,POMH,data/POMH/-POMH-1-All.TXT,negative,25.00882858432823,207.23280374616607,28,structural_candidate,,True,True,C2H,0.0010035520982327,40.12952333677157,0.6580000000000001,True,9,C2H,rank_1_50
POMH_-POMH-1-All,POMH,data/POMH/-POMH-1-All.TXT,negative,31.01924047656872,68.54328205415305,16,structural_candidate,,True,True,CH3O,0.0008507603087188,27.427610411152862,0.7440000000000002,True,7,CH3O,rank_1_50
POMH_-POMH-1-All,POMH,data/POMH/-POMH-1-All.TXT,negative,41.00448607574196,264.8131115812036,32,structural_candidate,,True,True,C2HO,0.0017464239419595,42.592859813524576,0.6220000000000001,True,11,C2HO,rank_1_50
POMH_-POMH-1-All,POMH,data/POMH/-POMH-1-All.TXT,negative,43.01931500368366,72.62515545709384,17,structural_candidate,,True,True,C2H3O,0.0009252874236551,21.50911342237957,0.6220000000000001,True,10,C2H3O,rank_1_50
POMH_-POMH-1-All,POMH,data/POMH/-POMH-1-All.TXT,negative,44.9987452545174,1135.4942035998065,33,structural_candidate,,True,False,,,,,True,6,CHO2,rank_1_50
POMH_-POMH-1-All,POMH,data/POMH/-POMH-1-All.TXT,negative,58.00638,3.371269529609828,1,structural_candidate,,True,False,,,,,False,0,,missing
POMH_-POMH-1-All,POMH,data/POMH/-POMH-1-All.TXT,negative,59.01418412337638,126.87258316704587,25,structural_candidate,,True,False,,,,,True,2,C2H3O2,rank_1_50
POMH_-POMH-1-All,POMH,data/POMH/-POMH-1-All.TXT,negative,61.02938966155419,89.97716630210061,20,structural_candidate,,True,False,,,,,True,3,C2H5O2,rank_1_50
POMH_-POMH-1-All,POMH,data/POMH/-POMH-1-All.TXT,negative,75.00939244997518,161.07154425378596,29,structural_candidate,,True,False,,,,,False,0,,missing
PPS_+PPS-1,PPS,data/PPS/+PPS-1.txt,positive,22.989362447634807,202.6804655696348,40,contaminant,Na+,False,False,,,,,False,0,,missing
PPS_+PPS-1,PPS,data/PPS/+PPS-1.txt,positive,27.022413895380577,40.43202798004702,19,low_mass_feature,C2H3+,True,True,C2H3,-0.0010612013094224,-39.26960931654664,0.6580000000000001,True,7,C2H3,rank_1_50
PPS_+PPS-1,PPS,data/PPS/+PPS-1.txt,positive,29.038374141631124,9.186208741853488,6,low_mass_feature,C2H5+,True,True,C2H5,-0.0007510195188764,-25.86233279097584,0.6580000000000001,True,8,C2H5,rank_1_50
PPS_+PPS-1,PPS,data/PPS/+PPS-1.txt,positive,38.96343919484119,255.6457007434589,45,contaminant,K+,False,False,,,,,False,0,,missing
PPS_+PPS-1,PPS,data/PPS/+PPS-1.txt,positive,39.02208223471282,48.64065516121018,22,structural_candidate,,True,True,C3H3,-0.0013928619771803,-35.69292518744707,0.6580000000000001,True,9,C3H3,rank_1_50
PPS_+PPS-1,PPS,data/PPS/+PPS-1.txt,positive,41.03835277364751,59.75670355293084,25,structural_candidate,,True,True,C3H5,-0.0007723875024865,-18.820759444885155,0.6580000000000001,True,10,C3H5,rank_1_50
PPS_+PPS-1,PPS,data/PPS/+PPS-1.txt,positive,44.97856316088853,12.045372016130576,8,structural_candidate,,True,True,CHS,-0.0013330457414681,-29.63647882477122,0.6220000000000001,True,29,CHS,rank_1_50
PPS_+PPS-1,PPS,data/PPS/+PPS-1.txt,positive,68.9776515486963,12.112742006383426,8,structural_candidate,,True,False,,,,,False,0,,missing
PPS_+PPS-1,PPS,data/PPS/+PPS-1.txt,positive,132.9064221880835,3139.112818454599,94,contaminant,Cs+,False,False,,,,,False,0,,missing
PPS_+PPS-1,PPS,data/PPS/+PPS-1.txt,positive,132.93750567516017,6.56307933413604,4,contaminant,Cs+,False,False,,,,,False,0,,missing
PPS_+PPS-1,PPS,data/PPS/+PPS-1.txt,positive,300.7684247305694,56.82778128165434,29,structural_candidate,,True,False,,,,,False,0,,missing
PPS_-PPS-1,PPS,data/PPS/-PPS-1.txt,negative,1.008528880981582,1822.0565831131423,37,low_mass_background,below_min_main_mz,False,False,,,,,False,0,,missing
PPS_-PPS-1,PPS,data/PPS/-PPS-1.txt,negative,13.007653388080277,166.20545597371992,14,low_mass_background,below_min_main_mz,False,False,,,,,False,0,,missing
PPS_-PPS-1,PPS,data/PPS/-PPS-1.txt,negative,23.999609205431163,179.1086433859411,15,low_mass_background,below_min_main_mz,False,False,,,,,True,22,C2,rank_1_50
PPS_-PPS-1,PPS,data/PPS/-PPS-1.txt,negative,25.00851957480343,1032.903068390107,35,structural_candidate,,True,True,C2H,0.0006945425734308,27.773009949313824,0.6580000000000001,True,9,C2H,rank_1_50
PPS_-PPS-1,PPS,data/PPS/-PPS-1.txt,negative,31.97175669991248,401.8799542955081,25,structural_candidate,,True,True,S,-0.0003144744875207,-9.835912281233576,0.8800000000000001,True,6,S,rank_1_50
PPS_-PPS-1,PPS,data/PPS/-PPS-1.txt,negative,32.9804696406377,281.8294889190412,21,structural_candidate,,True,True,HS,0.0005734340076983,17.38738060622225,0.8800000000000001,True,5,HS,rank_1_50
PPS_-PPS-1,PPS,data/PPS/-PPS-1.txt,negative,49.00827122837634,435.8750505843986,26,structural_candidate,,True,True,C4H,0.0004461961463348,9.10458984950786,0.6580000000000001,True,13,C4H,rank_1_50
PPS_-PPS-1,PPS,data/PPS/-PPS-1.txt,negative,56.980483085043325,436.3297150610583,26,structural_candidate,,True,False,,,,,False,0,,missing
PPS_-PPS-1,PPS,data/PPS/-PPS-1.txt,negative,73.00750524542548,204.70018329405605,17,structural_candidate,,True,True,C6H,-0.0003197868045248,-4.380171637542294,0.6580000000000001,True,17,C6H,rank_1_50
PPS_-PPS-1,PPS,data/PPS/-PPS-1.txt,negative,80.97970398047396,325.04582351400893,23,structural_candidate,,True,False,,,,,False,0,,missing
PPS_-PPS-1,PPS,data/PPS/-PPS-1.txt,negative,104.978370832309,150.27970196862577,14,structural_candidate,,True,False,,,,,False,0,,missing
PPS_-PPS-1,PPS,data/PPS/-PPS-1.txt,negative,139.978602766942,967.5468352019806,47,structural_candidate,,True,False,,,,,False,0,,missing
