spectrum_key,material,polarity,compound_id,formula,raw_formula,mz,intensity,network_score,generation_type,matched_ion_mode,network_path
PET_pos,PET,pos,PET,C2H3O,C_2H_3O+,43.0177,247671.68,0.5499999999999999,adduct,negative,break 1 bond(s) | H shift -1 | -H | ; | break 1 bond(s) | H shift -1 | -H | ; | break 2 bond(s) | H shift -1 | -H
PET_pos,PET,pos,PET,C7H7,C_7H_7+,91.0518,232102.55,0.3,neutral_loss,neutral,break 2 bond(s) | H shift +1 | -CO2 | ; | break 2 bond(s) | H shift +1 | -CO2
PET_pos,PET,pos,PET,C9H7,C_9H_7+,115.0495,218183.94,0.22,carbon_cluster,positive,carbon cluster C9 H0-20 | positive ion formula
PET_pos,PET,pos,PET,C3H3O,C_3H_3O+,55.0174,204763.61,0.35,neutral_loss,neutral,break 2 bond(s) | -OH | ; | break 2 bond(s) | H shift +1 | -H2O | ; | break 2 bond(s) | -OH
PET_pos,PET,pos,PET,C4H2,C_4H_2+,50.0133,194702.41,0.22,carbon_cluster,positive,carbon cluster C4 H0-10 | positive ion formula
PET_pos,PET,pos,PET,C3H7,C_3H_7+,43.0542,185804.64,0.22,carbon_cluster,positive,carbon cluster C3 H0-8 | positive ion formula
PET_pos,PET,pos,PET,C7H5,C_7H_5+,89.0352,162139.81,0.3,neutral_loss,neutral,break 2 bond(s) | H shift +1 | -CO2 | ; | break 2 bond(s) | H shift -1 | -CO2 | ; | break 2 bond(s) | H shift +2 | -OH
PET_pos,PET,pos,PET,C6H2,C_6H_2+,74.0119,161884.14,0.4,adduct,negative,break 2 bond(s) | H shift -1 | -H
PET_pos,PET,pos,PET,C7H3,C_7H_3+,87.0194,161501.58,0.35,neutral_loss,neutral,break 2 bond(s) | -OH | ; | break 2 bond(s) | H shift +1 | -H2O | ; | break 2 bond(s) | H shift -1 | -CO2
PET_pos,PET,pos,PET,C3HO,C_3HO+,53.0009,150886.13,0.3,neutral_loss,neutral,break 2 bond(s) | H shift -1 | -H2O | ; | break 2 bond(s) | H shift -2 | -OH | ; | break 2 bond(s) | H shift -1 | -H2O
PET_pos,PET,pos,PET,C5H2,C_5H_2+,62.0126,148548.97,0.3,neutral_loss,neutral,break 2 bond(s) | H shift +1 | -CH3
PET_pos,PET,pos,PET,C2H5O,C_2H_5O+,45.033,145048.76,0.6,fragment,neutral,break 1 bond(s) | ; | break 1 bond(s) | ; | break 2 bond(s) | ; | break 2 bond(s) | ; | break 2 bond(s)
PET_pos,PET,pos,PET,C6H6,C_6H_6+,78.0424,144378.48,0.4,adduct,positive,break 2 bond(s) | H shift +1 | H
PET_pos,PET,pos,PET,C7H3O,C_7H_3O+,103.0166,141247.72,0.45,adduct,negative,break 2 bond(s) | -H | ; | break 2 bond(s) | -H
PET_pos,PET,pos,PET,C8H8O3,C_8H_8O_3+,152.0522,130902.62,0.4,neutral_loss,neutral,break 1 bond(s) | H shift +2 | -CH3 | ; | break 1 bond(s) | H shift +2 | -CH3 | ; | break 2 bond(s) | H shift +2 | -CH3
PET_pos,PET,pos,PET,C4H4,C_4H_4+,52.0285,129186.45,0.22,carbon_cluster,positive,carbon cluster C4 H0-10 | positive ion formula
PET_pos,PET,pos,PET,C7H7O3,C_7H_7O_3+,139.0458,125287.76,0.2299999999999999,adduct,negative,break 2 bond(s) | H shift +2 | OH | ; | break 2 bond(s) | H shift +2 | OH
PET_pos,PET,pos,PET,C5H7,C_5H_7+,67.0534,122791.91,0.22,carbon_cluster,positive,carbon cluster C5 H0-12 | positive ion formula
PET_pos,PET,pos,PET,C9H9O3,C_9H_9O_3+,165.0591,114994.21,0.6,fragment,neutral,break 1 bond(s) | ; | break 1 bond(s) | ; | break 2 bond(s) | ; | break 2 bond(s) | ; | break 2 bond(s)
PET_pos,PET,pos,PET,C5HO,C_5HO+,76.9988,113918.51,0.22,carbon_cluster,positive,carbon cluster C5 H0-12 O1 | positive ion formula
PET_pos,PET,pos,PET,C10H8,C_10H_8+,128.0557,112257.35,0.22,carbon_cluster,positive,carbon cluster C10 H0-22 | positive ion formula
PET_pos,PET,pos,PET,C9H8O2,C_9H_8O_2+,148.0513,109287.52,0.5,neutral_loss,neutral,break 1 bond(s) | -OH | ; | break 1 bond(s) | H shift +1 | -H2O | ; | break 1 bond(s) | -OH
PET_pos,PET,pos,PET,C8H6O3,C_8H_6O_3+,150.0284,108592.55,0.5,neutral_loss,neutral,break 1 bond(s) | -CH3 | ; | break 1 bond(s) | -CH3 | ; | break 2 bond(s) | -CH3 | ; | break 2 bond(s) | -CH3
PET_pos,PET,pos,PET,C9H7O3,C_9H_7O_3+,163.0402,105628.98,0.5499999999999999,adduct,negative,break 1 bond(s) | H shift -1 | -H | ; | break 1 bond(s) | H shift -1 | -H | ; | break 2 bond(s) | H shift -1 | -H
PET_pos,PET,pos,PET,C6H7,C_6H_7+,79.052,102813.81,0.35,adduct,positive,break 2 bond(s) | H shift +2 | H
PET_pos,PET,pos,PET,C7H2,C_7H_2+,86.0109,101658.37,0.35,neutral_loss,neutral,break 2 bond(s) | -H2O | ; | break 2 bond(s) | H shift -2 | -CO2 | ; | break 2 bond(s) | H shift -1 | -OH
PET_pos,PET,pos,PET,C11H9O3,C_11H_9O_3+,189.0507,90413.1,0.35,neutral_loss,neutral,break 2 bond(s) | -OH | ; | break 2 bond(s) | H shift +1 | -H2O | ; | break 2 bond(s) | -OH
PET_pos,PET,pos,PET,C8H6,C_8H_6+,102.0424,89378.4,0.2499999999999999,neutral_loss,neutral,break 2 bond(s) | H shift -2 | -CO2 | ; | break 2 bond(s) | H shift -2 | -CO2
PET_pos,PET,pos,PET,C5H4,C_5H_4+,64.0277,86764.32,0.22,carbon_cluster,positive,carbon cluster C5 H0-12 | positive ion formula
PET_pos,PET,pos,PET,C8H2,C_8H_2+,98.0099,85316.13,0.22,carbon_cluster,positive,carbon cluster C8 H0-18 | positive ion formula
PET_pos,PET,pos,PET,C3H2,C_3H_2+,38.0133,79951.31,0.22,carbon_cluster,positive,carbon cluster C3 H0-8 | positive ion formula
PET_pos,PET,pos,PET,C7H6,C_7H_6+,90.0433,75514.95,0.35,neutral_loss,neutral,break 2 bond(s) | -CO2 | ; | break 2 bond(s) | -CO2
PET_pos,PET,pos,PET,C8H7,C_8H_7+,103.0499,73812.66,0.3,neutral_loss,neutral,break 2 bond(s) | H shift -1 | -CO2 | ; | break 2 bond(s) | H shift -1 | -CO2
PET_pos,PET,pos,PET,C3H4,C_3H_4+,40.0284,73212.53,0.22,carbon_cluster,positive,carbon cluster C3 H0-8 | positive ion formula
PET_pos,PET,pos,PET,C8H3,C_8H_3+,99.0182,72388.49,0.22,carbon_cluster,positive,carbon cluster C8 H0-18 | positive ion formula
PET_pos,PET,pos,PET,C10H8O3,C_10H_8O_3+,176.0451,70995.55,0.5,neutral_loss,neutral,break 1 bond(s) | -OH | ; | break 1 bond(s) | H shift +1 | -H2O | ; | break 1 bond(s) | -OH
PET_pos,PET,pos,PET,C10H7,C_10H_7+,127.0473,70388.55,0.22,carbon_cluster,positive,carbon cluster C10 H0-22 | positive ion formula
PET_pos,PET,pos,PET,C7H4,C_7H_4+,88.027,66129.3,0.35,neutral_loss,neutral,break 2 bond(s) | -CO2 | ; | break 2 bond(s) | H shift -2 | -CO2 | ; | break 2 bond(s) | H shift +1 | -OH
PET_pos,PET,pos,PET,C7H5O2,C_7H_5O_2+,121.0244,65386.23,0.45,adduct,positive,break 2 bond(s) | H | ; | break 2 bond(s) | H
PET_pos,PET,pos,PET,C8H5O2,C_8H_5O_2+,133.0241,64790.86,0.45,adduct,positive,break 2 bond(s) | H | ; | break 2 bond(s) | H shift -2 | H | ; | break 2 bond(s) | H shift -2 | H
PET_pos,PET,pos,PET,C4H9,C_4H_9+,57.0702,63499.91,0.22,carbon_cluster,positive,carbon cluster C4 H0-10 | positive ion formula
PET_pos,PET,pos,PET,C10H6,C_10H_6+,126.0402,61439.02,0.22,carbon_cluster,positive,carbon cluster C10 H0-22 | positive ion formula
PET_pos,PET,pos,PET,C8H5,C_8H_5+,101.0347,59376.55,0.22,carbon_cluster,positive,carbon cluster C8 H0-18 | positive ion formula
PET_pos,PET,pos,PET,C7H9O3,C_7H_9O_3+,141.058,57084.2,0.22,carbon_cluster,positive,carbon cluster C7 H0-16 O3 | positive ion formula
PET_pos,PET,pos,PET,C5H3O,C_5H_3O+,79.0159,56959.75,0.22,carbon_cluster,positive,carbon cluster C5 H0-12 O1 | positive ion formula
PET_pos,PET,pos,PET,C8H9O3,C_8H_9O_3+,153.0516,56896.26,0.2299999999999999,adduct,negative,break 2 bond(s) | H shift +2 | OH | ; | break 2 bond(s) | H shift +2 | OH
PET_pos,PET,pos,PET,C9H6O4,C_9H_6O_4+,178.0562,56735.17,0.5,neutral_loss,neutral,break 1 bond(s) | -CH3 | ; | break 1 bond(s) | -CH3 | ; | break 2 bond(s) | -CH3 | ; | break 2 bond(s) | -CH3
PET_pos,PET,pos,PET,C9H9O2,C_9H_9O_2+,149.0597,56126.35,0.5,neutral_loss,neutral,break 1 bond(s) | -CO2 | ; | break 1 bond(s) | H shift +1 | -OH | ; | break 1 bond(s) | H shift +2 | -H2O
PET_pos,PET,pos,PET,C5H9,C_5H_9+,69.0701,55744.97,0.22,carbon_cluster,positive,carbon cluster C5 H0-12 | positive ion formula
PET_pos,PET,pos,PET,C9H8O3,C_9H_8O_3+,164.0345,54363.5,0.6,adduct,negative,break 1 bond(s) | -H | ; | break 1 bond(s) | -H | ; | break 2 bond(s) | -H | ; | break 2 bond(s) | -H
PET_pos,PET,pos,PET,C5H6,C_5H_6+,66.0431,53190.84,0.22,carbon_cluster,positive,carbon cluster C5 H0-12 | positive ion formula
PET_pos,PET,pos,PET,C9H3,C_9H_3+,111.0174,51919.73,0.22,carbon_cluster,positive,carbon cluster C9 H0-20 | positive ion formula
PET_pos,PET,pos,PET,C9H2,C_9H_2+,110.0089,51083.58,0.22,carbon_cluster,positive,carbon cluster C9 H0-20 | positive ion formula
PET_pos,PET,pos,PET,C3H6,C_3H_6+,42.0435,49331.49,0.22,carbon_cluster,positive,carbon cluster C3 H0-8 | positive ion formula
PET_pos,PET,pos,PET,C8H7O3,C_8H_7O_3+,151.0451,47873.7,0.4499999999999999,neutral_loss,neutral,break 1 bond(s) | H shift +1 | -CH3 | ; | break 1 bond(s) | H shift +1 | -CH3 | ; | break 2 bond(s) | H shift +1 | -CH3
PET_pos,PET,pos,PET,C10H10O6,C_10H_10O_6+,226.0496,46567.94,0.48,adduct,negative,break 1 bond(s) | OH | ; | break 1 bond(s) | H shift +1 | O | ; | break 1 bond(s) | OH
PET_pos,PET,pos,PET,C8H7O3,C_8H_7O_3+,151.015,46360.95,0.4499999999999999,neutral_loss,neutral,break 1 bond(s) | H shift +1 | -CH3 | ; | break 1 bond(s) | H shift +1 | -CH3 | ; | break 2 bond(s) | H shift +1 | -CH3
PET_pos,PET,pos,PET,C6H9,C_6H_9+,81.0695,45594.8,0.22,carbon_cluster,positive,carbon cluster C6 H0-14 | positive ion formula
PET_pos,PET,pos,PET,C10H7O4,C_10H_7O_4+,191.0298,45218.85,0.5499999999999999,adduct,negative,break 1 bond(s) | H shift -1 | -H | ; | break 1 bond(s) | H shift -1 | -H | ; | break 2 bond(s) | H shift -1 | -H
PET_pos,PET,pos,PET,C9H5O4,C_9H_5O_4+,177.0472,44638.4,0.45,adduct,negative,break 2 bond(s) | -H | ; | break 2 bond(s) | H shift -2 | OH | ; | break 2 bond(s) | H shift -1 | O
PET_pos,PET,pos,PET,C10H9O4,C_10H_9O_4+,193.05,44521.29,0.6,fragment,neutral,break 1 bond(s) | ; | break 1 bond(s) | ; | break 2 bond(s) | ; | break 2 bond(s) | ; | break 2 bond(s)
PET_pos,PET,pos,PET,C9H5,C_9H_5+,113.0329,44269.01,0.22,carbon_cluster,positive,carbon cluster C9 H0-20 | positive ion formula
PET_pos,PET,pos,PET,C7H3O2,C_7H_3O_2+,119.007,43973.19,0.45,adduct,negative,break 2 bond(s) | -H | ; | break 2 bond(s) | H shift -2 | OH | ; | break 2 bond(s) | H shift -1 | O
PET_pos,PET,pos,PET,C4H6,C_4H_6+,54.0436,43827.71,0.22,carbon_cluster,positive,carbon cluster C4 H0-10 | positive ion formula
PET_pos,PET,pos,PET,C9H3O4,C_9H_3O_4+,175.0319,42453.18,0.35,adduct,negative,break 2 bond(s) | H shift -2 | -H | ; | break 2 bond(s) | H shift -2 | -H
PET_pos,PET,pos,PET,C8H9,C_8H_9+,105.0673,42092.69,0.3,neutral_loss,neutral,break 2 bond(s) | H shift +1 | -CO2 | ; | break 2 bond(s) | H shift +1 | -CO2
PET_pos,PET,pos,PET,C7H6O,C_7H_6O+,106.035,41524.71,0.4,adduct,positive,break 2 bond(s) | H shift +1 | H | ; | break 2 bond(s) | H shift +1 | H
PET_pos,PET,pos,PET,C10H2,C_10H_2+,122.0077,41462.32,0.22,carbon_cluster,positive,carbon cluster C10 H0-22 | positive ion formula
PET_pos,PET,pos,PET,C9H6,C_9H_6+,114.0415,40742.13,0.22,carbon_cluster,positive,carbon cluster C9 H0-20 | positive ion formula
PET_pos,PET,pos,PET,C9H8,C_9H_8+,116.0545,39881.07,0.22,carbon_cluster,positive,carbon cluster C9 H0-20 | positive ion formula
PET_pos,PET,pos,PET,C11H11O6,C_11H_11O_6+,239.0606,37759.06,0.65,neutral_loss,neutral,M | -CH3 | ; | break 1 bond(s) + 1×repeat | H shift +1 | -CH3 | ; | break 1 bond(s) + 1×repeat | H shift +1 | -CH3
PET_pos,PET,pos,PET,C6H3O,C_6H_3O+,91.0154,37661.77,0.3,neutral_loss,neutral,break 2 bond(s) | H shift -1 | -CO | ; | break 2 bond(s) | H shift +2 | -CH3 | ; | break 2 bond(s) | H shift -1 | -CO
PET_pos,PET,pos,PET,C11H9O6,C_11H_9O_6+,237.0434,37296.62,0.55,neutral_loss,neutral,M | H shift -2 | -CH3 | ; | break 1 bond(s) + 1×repeat | H shift -1 | -CH3 | ; | break 1 bond(s) + 1×repeat | H shift -1 | -CH3
PET_pos,PET,pos,PET,C3H5O,C_3H_5O+,57.0328,36934.69,0.2499999999999999,neutral_loss,neutral,break 2 bond(s) | H shift +2 | -OH | ; | break 2 bond(s) | H shift +2 | -OH
PET_pos,PET,pos,PET,C6HO,C_6HO+,89.0108,36689.77,0.35,neutral_loss,neutral,break 2 bond(s) | -CH3 | ; | break 2 bond(s) | -CH3
PET_pos,PET,pos,PET,C10H8O6,C_10H_8O_6+,224.0297,36478.83,0.4299999999999999,adduct,negative,break 1 bond(s) | H shift -1 | O | ; | break 1 bond(s) | H shift -2 | OH | ; | break 1 bond(s) | H shift -1 | O
PET_pos,PET,pos,PET,C10H9,C_10H_9+,129.0634,36400.7,0.22,carbon_cluster,positive,carbon cluster C10 H0-22 | positive ion formula
PET_pos,PET,pos,PET,C9H7O,C_9H_7O+,131.0463,34376.93,0.35,neutral_loss,neutral,break 2 bond(s) | -OH | ; | break 2 bond(s) | H shift +1 | -H2O | ; | break 2 bond(s) | H shift -1 | -CO2
PET_pos,PET,pos,PET,C9H5O,C_9H_5O+,129.0298,32780.51,0.3,neutral_loss,neutral,break 2 bond(s) | H shift -1 | -H2O | ; | break 2 bond(s) | H shift -2 | -OH | ; | break 2 bond(s) | H shift -1 | -H2O
PET_pos,PET,pos,PET,C5H,C_5H+,61.0047,32606.37,0.35,neutral_loss,neutral,break 2 bond(s) | -CH3
PET_pos,PET,pos,PET,C10H6O3,C_10H_6O_3+,174.0286,31952.92,0.4499999999999999,neutral_loss,neutral,break 1 bond(s) | H shift -1 | -H2O | ; | break 1 bond(s) | H shift -2 | -OH | ; | break 1 bond(s) | H shift -1 | -H2O
PET_pos,PET,pos,PET,C4H3O,C_4H_3O+,67.0174,31515.98,0.22,carbon_cluster,positive,carbon cluster C4 H0-10 O1 | positive ion formula
PET_pos,PET,pos,PET,C11H8O3,C_11H_8O_3+,188.0262,29346.39,0.35,neutral_loss,neutral,break 2 bond(s) | -H2O | ; | break 2 bond(s) | H shift -1 | -OH | ; | break 2 bond(s) | -H2O
PET_pos,PET,pos,PET,C2H2O,C_2H_2O+,42.0083,29172.31,0.5,adduct,negative,break 1 bond(s) | H shift -2 | -H | ; | break 1 bond(s) | H shift -2 | -H | ; | break 2 bond(s) | H shift -2 | -H
PET_pos,PET,pos,PET,C6H4O,C_6H_4O+,92.0229,29036.25,0.35,neutral_loss,neutral,break 2 bond(s) | -CO | ; | break 2 bond(s) | -CO
PET_pos,PET,pos,PET,C12H10O6,C_12H_10O_6+,250.0409,28796.35,0.55,neutral_loss,neutral,M | H shift -2 | -H2 | ; | break 1 bond(s) + 1×repeat | H shift -1 | -H2 | ; | break 1 bond(s) + 1×repeat | H shift -1 | -H2
PET_pos,PET,pos,PET,C8H8,C_8H_8+,104.0543,28540.03,0.35,neutral_loss,neutral,break 2 bond(s) | -CO2 | ; | break 2 bond(s) | -CO2
PET_pos,PET,pos,PET,C9H9,C_9H_9+,117.0656,27890.7,0.22,carbon_cluster,positive,carbon cluster C9 H0-20 | positive ion formula
PET_pos,PET,pos,PET,C4H8,C_4H_8+,56.0577,27551.94,0.22,carbon_cluster,positive,carbon cluster C4 H0-10 | positive ion formula
PET_pos,PET,pos,PET,C9H6O3,C_9H_6O_3+,162.0188,26704.23,0.5,adduct,negative,break 1 bond(s) | H shift -2 | -H | ; | break 1 bond(s) | H shift -2 | -H | ; | break 2 bond(s) | H shift -2 | -H
PET_pos,PET,pos,PET,C5H5O,C_5H_5O+,81.0323,26645.38,0.22,carbon_cluster,positive,carbon cluster C5 H0-12 O1 | positive ion formula
PET_pos,PET,pos,PET,C8H6O4,C_8H_6O_4+,166.0598,26343.34,0.4,adduct,positive,break 2 bond(s) | H shift +1 | H
PET_pos,PET,pos,PET,C8H6O,C_8H_6O+,118.0389,25923.38,0.35,neutral_loss,neutral,break 2 bond(s) | -CO2 | ; | break 2 bond(s) | H shift +1 | -OH | ; | break 2 bond(s) | H shift +2 | -H2O
PET_pos,PET,pos,PET,C11H7O6,C_11H_7O_6+,235.0327,25799.87,0.37,adduct,negative,break 2 bond(s) + 1×repeat | -H | ; | break 2 bond(s) + 1×repeat | H shift -2 | OH | ; | break 2 bond(s) + 1×repeat | H shift -1 | O
PET_pos,PET,pos,PET,C11H10O3,C_11H_10O_3+,190.0472,25687.52,0.3,neutral_loss,neutral,break 2 bond(s) | H shift +1 | -OH | ; | break 2 bond(s) | H shift +2 | -H2O | ; | break 2 bond(s) | H shift +1 | -OH
PET_pos,PET,pos,PET,C13H11O6,C_13H_11O_6+,263.0524,25384.49,0.42,neutral_loss,neutral,break 1 bond(s) + 1×repeat | -H2O | ; | break 1 bond(s) + 1×repeat | H shift -1 | -OH | ; | break 1 bond(s) + 1×repeat | -H2O
PET_pos,PET,pos,PET,C10H3,C_10H_3+,123.0159,24956.52,0.22,carbon_cluster,positive,carbon cluster C10 H0-22 | positive ion formula
PET_pos,PET,pos,PET,C4H5O,C_4H_5O+,69.0327,24845.89,0.22,carbon_cluster,positive,carbon cluster C4 H0-10 O1 | positive ion formula
PET_pos,PET,pos,PET,C7H8,C_7H_8+,92.056,24771.47,0.2499999999999999,neutral_loss,neutral,break 2 bond(s) | H shift +2 | -CO2 | ; | break 2 bond(s) | H shift +2 | -CO2
PET_pos,PET,pos,PET,C9H5O3,C_9H_5O_3+,161.0112,24014.83,0.45,adduct,negative,break 2 bond(s) | -H | ; | break 2 bond(s) | -H
PET_pos,PET,pos,PET,C3H,C_3H+,37.0054,23831.02,0.22,carbon_cluster,positive,carbon cluster C3 H0-8 | positive ion formula
PET_pos,PET,pos,PET,C11H2,C_11H_2+,134.0065,23464.57,0.22,carbon_cluster,positive,carbon cluster C11 H0-24 | positive ion formula
PET_pos,PET,pos,PET,CHO2,CHO_2+,44.9959,22408.28,0.45,adduct,positive,break 2 bond(s) | H | ; | break 2 bond(s) | H
PET_pos,PET,pos,PET,C7H4O2,C_7H_4O_2+,120.0161,22307.26,0.45,fragment,neutral,break 2 bond(s) | ; | break 2 bond(s)
PET_pos,PET,pos,PET,C8H4O2,C_8H_4O_2+,132.0179,22094.41,0.45,fragment,neutral,break 2 bond(s)
PET_pos,PET,pos,PET,C3HO2,C_3HO_2+,68.9959,21897.24,0.4,neutral_loss,neutral,break 1 bond(s) | H shift -2 | -H2O | ; | break 1 bond(s) | H shift -2 | -H2O | ; | break 2 bond(s) | H shift -2 | -H2O
PET_pos,PET,pos,PET,C8H4,C_8H_4+,100.0255,21778.51,0.22,carbon_cluster,positive,carbon cluster C8 H0-18 | positive ion formula
PET_pos,PET,pos,PET,C9H7O2,C_9H_7O_2+,147.0445,21678.16,0.5,neutral_loss,neutral,break 1 bond(s) | -H2O | ; | break 1 bond(s) | H shift -1 | -OH | ; | break 1 bond(s) | -H2O
PET_pos,PET,pos,PET,C7H9,C_7H_9+,93.0688,21562.48,0.22,carbon_cluster,positive,carbon cluster C7 H0-16 | positive ion formula
PET_pos,PET,pos,PET,C10H9O6,C_10H_9O_6+,225.0323,21383.61,0.48,adduct,negative,break 1 bond(s) | O | ; | break 1 bond(s) | H shift -1 | OH | ; | break 1 bond(s) | O
PET_pos,PET,pos,PET,C8H2O3,C_8H_2O_3+,146.004,21281.93,0.4,adduct,negative,break 2 bond(s) | H shift -1 | -H | ; | break 2 bond(s) | H shift -1 | -H
PET_pos,PET,pos,PET,C7H,C_7H+,85.0023,20969.71,0.3,neutral_loss,neutral,break 2 bond(s) | H shift -1 | -H2O | ; | break 2 bond(s) | H shift -2 | -OH | ; | break 2 bond(s) | H shift -1 | -H2O
PET_pos,PET,pos,PET,C7H6O3,C_7H_6O_3+,138.0382,20967.47,0.28,adduct,negative,break 2 bond(s) | H shift +1 | OH | ; | break 2 bond(s) | H shift +2 | O | ; | break 2 bond(s) | H shift +1 | OH
PET_pos,PET,pos,PET,C12H12O6,C_12H_12O_6+,252.0621,20914.7,0.7,adduct,negative,M | H shift -1 | -H | ; | break 1 bond(s) | H shift -2 | OH | ; | break 1 bond(s) | H shift -1 | O
PET_pos,PET,pos,PET,C13H9O6,C_13H_9O_6+,261.0262,20566.37,0.32,neutral_loss,neutral,break 1 bond(s) + 1×repeat | H shift -2 | -H2O | ; | break 1 bond(s) + 1×repeat | H shift -2 | -H2O | ; | break 2 bond(s) + 1×repeat | H shift -2 | -H2O
PET_pos,PET,pos,PET,C4H2O,C_4H_2O+,66.0077,20303.45,0.22,carbon_cluster,positive,carbon cluster C4 H0-10 O1 | positive ion formula
PET_pos,PET,pos,PET,C7H8O3,C_7H_8O_3+,140.0516,20225.4,0.22,carbon_cluster,positive,carbon cluster C7 H0-16 O3 | positive ion formula
PET_pos,PET,pos,PET,C8H5O,C_8H_5O+,117.0307,20088.99,0.35,neutral_loss,neutral,break 2 bond(s) | -OH | ; | break 2 bond(s) | H shift +1 | -H2O | ; | break 2 bond(s) | H shift -1 | -CO2
PET_pos,PET,pos,PET,C7H5O3,C_7H_5O_3+,137.0309,19756.54,0.33,adduct,negative,break 2 bond(s) | OH | ; | break 2 bond(s) | H shift +1 | O | ; | break 2 bond(s) | OH
PET_pos,PET,pos,PET,C12H8O6,C_12H_8O_6+,248.0211,19358.54,0.32,adduct,negative,break 2 bond(s) + 1×repeat | H shift -1 | -H | ; | break 2 bond(s) + 1×repeat | H shift -1 | -H
PET_pos,PET,pos,PET,C10H11O6,C_10H_11O_6+,227.0499,19155.99,0.4299999999999999,adduct,negative,break 1 bond(s) | H shift +1 | OH | ; | break 1 bond(s) | H shift +2 | O | ; | break 1 bond(s) | H shift +1 | OH
PET_pos,PET,pos,PET,C6H5O,C_6H_5O+,93.0301,19013.05,0.33,adduct,negative,break 2 bond(s) | OH | ; | break 2 bond(s) | H shift +1 | O
PET_pos,PET,pos,PET,C8H7O,C_8H_7O+,119.0458,18785.62,0.4,neutral_loss,neutral,break 1 bond(s) | H shift -2 | -CO2 | ; | break 1 bond(s) | H shift -2 | -CO2 | ; | break 2 bond(s) | H shift -2 | -CO2
PET_pos,PET,pos,PET,C7H3O3,C_7H_3O_3+,135.0147,18394.91,0.3,neutral_loss,neutral,break 2 bond(s) | H shift -1 | -CO
PET_pos,PET,pos,PET,C4H10,C_4H_10+,58.067,18337.85,0.22,carbon_cluster,positive,carbon cluster C4 H0-10 | positive ion formula
PET_pos,PET,pos,PET,C7H7O,C_7H_7O+,107.0452,18234.77,0.35,adduct,positive,break 2 bond(s) | H shift +2 | H | ; | break 2 bond(s) | H shift +2 | H
PET_pos,PET,pos,PET,C3H5O2,C_3H_5O_2+,73.0276,17965.0,0.45,adduct,positive,break 2 bond(s) | H | ; | break 2 bond(s) | H
PET_pos,PET,pos,PET,C6H8,C_6H_8+,80.0577,16720.35,0.22,carbon_cluster,positive,carbon cluster C6 H0-14 | positive ion formula
PET_pos,PET,pos,PET,C7H11,C_7H_11+,95.0861,16266.62,0.22,carbon_cluster,positive,carbon cluster C7 H0-16 | positive ion formula
PET_pos,PET,pos,PET,C5H8,C_5H_8+,68.0583,16213.45,0.22,carbon_cluster,positive,carbon cluster C5 H0-12 | positive ion formula
PET_pos,PET,pos,PET,C4H4O,C_4H_4O+,68.0235,15739.66,0.22,carbon_cluster,positive,carbon cluster C4 H0-10 O1 | positive ion formula
PET_pos,PET,pos,PET,C5H2O,C_5H_2O+,78.004,15237.47,0.22,carbon_cluster,positive,carbon cluster C5 H0-12 O1 | positive ion formula
PET_pos,PET,pos,PET,C10H5,C_10H_5+,125.0327,14932.77,0.22,carbon_cluster,positive,carbon cluster C10 H0-22 | positive ion formula
PET_pos,PET,pos,PET,C8H10O3,C_8H_10O_3+,154.0551,14532.82,0.22,carbon_cluster,positive,carbon cluster C8 H0-18 O3 | positive ion formula
PET_pos,PET,pos,PET,C2H4O,C_2H_4O+,44.023,14438.87,0.6,adduct,negative,break 1 bond(s) | -H | ; | break 1 bond(s) | -H | ; | break 2 bond(s) | -H | ; | break 2 bond(s) | H shift +1 | -H
PET_pos,PET,pos,PET,C10H11O3,C_10H_11O_3+,179.0751,14260.46,0.5,neutral_loss,neutral,break 1 bond(s) | -CO2 | ; | break 1 bond(s) | -CO2 | ; | break 2 bond(s) | -CO2 | ; | break 2 bond(s) | H shift +1 | -CO
PET_pos,PET,pos,PET,C7HO,C_7HO+,100.9967,14212.94,0.35,adduct,negative,break 2 bond(s) | H shift -2 | -H | ; | break 2 bond(s) | H shift -2 | -H
PET_pos,PET,pos,PET,C9H5O2,C_9H_5O_2+,145.0246,13440.53,0.4,neutral_loss,neutral,break 1 bond(s) | H shift -2 | -H2O | ; | break 1 bond(s) | H shift -2 | -H2O | ; | break 2 bond(s) | H shift -2 | -H2O
PET_pos,PET,pos,PET,C9H9O4,C_9H_9O_4+,181.0572,13140.63,0.5,neutral_loss,neutral,break 1 bond(s) | -CO | ; | break 1 bond(s) | -CO | ; | break 2 bond(s) | -CO | ; | break 2 bond(s) | -CO
PET_pos,PET,pos,PET,C8H7O4,C_8H_7O_4+,167.0657,13025.14,0.35,adduct,positive,break 2 bond(s) | H shift +2 | H
PET_pos,PET,pos,PET,C8H3O3,C_8H_3O_3+,147.0079,12836.61,0.45,adduct,negative,break 2 bond(s) | -H | ; | break 2 bond(s) | -H
PET_pos,PET,pos,PET,C3H7,C_2^13CH_7+,44.0545,12789.01,0.22,carbon_cluster,positive,carbon cluster C3 H0-8 | positive ion formula
PET_pos,PET,pos,PET,C8H4O,C_8H_4O+,116.0226,12606.5,0.35,neutral_loss,neutral,break 2 bond(s) | -H2O | ; | break 2 bond(s) | H shift -2 | -CO2 | ; | break 2 bond(s) | H shift -1 | -OH
